uid,basin,cryosparc_hard_class
515927424006392948,1,P9
5096856635299273229,1,P6
7666979976228042679,1,P9
14351561442070955193,1,P9
4808623550921886942,1,P6
14564481197292027346,1,P9
7109915887048778375,1,P9
12279901368971314622,1,P9
10363453179566170793,1,P9
10428685252099970242,1,P9
4922322007772569816,1,P9
3715161421861414515,1,P9
7456062471214175485,1,P9
15612983984912264362,1,P9
6204103989937909142,1,P9
15214029273020411808,1,P7
11625510369854919173,1,P6
5105992705473278767,1,P9
15660925386358655509,1,P9
17198765465475744499,1,P9
3563297136357970206,1,P9
4082828287336423749,1,P9
8064610589652062411,1,P9
16857778124269517683,1,P6
11510982772227181123,1,P9
1664220078772692095,1,P6
10435520962712685344,1,P9
204205149557159282,1,P9
2752766920059526409,1,P13
4232362590762936274,1,P9
3751204129407501584,1,P9
10497221363082471767,1,P9
14548849569610543698,1,P9
10281865930861999052,1,P9
7435159839949877595,1,P11
15972089950441688901,1,P9
18102435748193078082,1,P9
11834220882311265794,1,P9
15348373526560942910,1,P9
11037575279638005975,1,P9
7032981818585033915,1,P7
2648121990123174212,1,P9
15904769288510328116,1,P9
10438930170374835994,1,P9
2026260783647616291,1,P9
183837720780797571,1,P9
12465213080528117643,1,P9
5631947025218425633,1,P9
9260442695030112907,1,P9
478183098738431065,1,P9
14097422745395010738,1,P7
4214336464638230152,1,P9
152358832821587343,1,P9
6905401836714801631,1,P9
2906832446190649101,1,P9
6419918440256414067,1,P9
10817617543224576897,1,P7
16111769215388690004,1,P9
16040159309912465776,1,P9
8139787086335838384,1,P9
3024189647716506769,1,P9
14400392338137481993,1,P9
6308805577238153642,1,P9
1393466807064390167,1,P9
9975752256744994236,1,P6
6940437942950429543,1,P9
12825663088140285831,1,P9
5511844764274444313,1,P9
6513019417505677528,1,P9
17945732144707468340,1,P9
3821133447816975693,1,P9
5344089706132681330,1,P9
9848967425847259715,1,P9
2073026519506658622,1,P9
1732299919923238042,1,P9
5524389600290176391,1,P9
1606612552014645777,1,P9
329613850989437959,1,P9
15742241178666556148,1,P9
8754940065866167546,1,P9
9379188149585660037,1,P9
4376218528761674856,1,P9
2270307518039309150,1,P9
15487515086177478352,1,P9
10280542620228261133,1,P6
11226019726815860683,1,P9
10726727643310632952,1,P9
9124089965938934338,1,P9
12171955905926355758,1,P9
12268256780316441797,1,P9
2810693276089150263,1,P9
4232811119610040662,1,P9
16682055642923697717,1,P9
671437989294114731,1,P9
10143626107874072814,1,P9
18275931878832910169,1,P7
11464546726766470834,1,P9
7146805920674497089,1,P7
17159792424201020230,1,P9
3606151524787604167,1,P9
14393455918778143030,1,P9
15176976862268683537,1,P9
216116438212072270,1,P6
3508707657118569996,1,P13
11970406386926618414,1,P9
15404611615311050511,1,P9
18059047486395383414,1,P9
11519939916604318336,1,P11
12359905269327016168,1,P9
17881103465449622455,1,P9
17578538619180352488,1,P9
467640678687886512,1,P9
16912251638689824934,1,P11
4379719344099815665,1,P9
10222801700867202961,1,P9
11479532687243667014,1,P9
532175578915162892,1,P9
16995430793061385915,1,P9
1543639598419285465,1,P9
5112010012921203355,1,P9
3246670051388612099,1,P8
225753299459603976,1,P9
5133736805381791874,1,P9
2480375053515950671,1,P9
12460066548088209845,1,P6
8733013405265316902,1,P9
10685153248006352797,1,P9
13428972356034380984,1,P9
13315952398231875119,1,P9
4715259208406632938,1,P9
15016805478479704928,1,P6
13998893289696058324,1,P9
3551728884399903697,1,P9
8968803217812440320,1,P9
12405959673562051086,1,P9
16388562896879991382,1,P9
14714669902430997780,1,P9
3604510813764565285,1,P9
17189490520102912366,1,P9
3176341827973850105,1,P9
216989813392606252,1,P9
6452168287471304109,1,P9
12493790743683504000,1,P9
1741398759195125200,1,P9
16580551635840620808,1,P9
6680164509875512469,1,P9
6362731801938518415,1,P9
6966440408255667102,1,P9
6109425985584566482,1,P6
1146055357505497501,1,P9
13253985911118909506,1,P9
12164220776938538796,1,P7
15881388116880428267,1,P9
4527612885617520625,1,P9
3056787430715429043,1,P9
15369647136800347158,1,P6
14181008643360945109,1,P6
12848594170714556739,1,P9
1386646242271274421,1,P7
4033702850482763004,1,P9
3839680539106099300,1,P9
15022868714672409886,1,P9
14223815782985439893,1,P9
14844680683656720504,1,P9
2875499820626637771,1,P6
15618830921566968056,1,P9
9259031274447505033,1,P6
6996854290885639852,1,P9
6186804484644551016,1,P9
7289985352433429017,1,P6
16814343785315045943,1,P6
16221862112125129099,1,P9
5611089422413845388,1,P9
17162105982404838603,1,P9
15020491777027027612,1,P9
3067221323600010409,1,P6
15833309559346917320,1,P9
11349035674953350389,1,P9
4254055486769041458,1,P9
15095377094819267367,1,P9
18202951866592698118,1,P9
4860020439696344287,1,P6
11771141991567055543,1,P9
6180565719487089887,1,P9
7298545221902028694,1,P9
14500524749119351133,1,P9
15336573050347187433,1,P9
3495141987237808898,1,P9
17663222233087697275,1,P9
3725483269986601933,1,P6
14108809275074626078,1,P9
6531075927993488240,1,P9
4927090283429503053,1,P9
5611793028136102417,1,P6
13842954627971307462,1,P9
10696972334817257,1,P9
11964637893916887095,1,P9
2197134636410930190,1,P9
727594999447354932,1,P9
5790319608259468196,1,P6
9823351110893395222,1,P9
10906851183323828387,1,P9
11465127245450521552,1,P9
3278068360301820952,1,P9
10141967828741989891,1,P9
1824078031928996350,1,P9
4940362802521767495,1,P9
12095883195692120227,1,P9
7913066595957757884,1,P9
13792569257351622155,1,P9
5798880580984994315,1,P9
7472089273622969885,1,P6
6479921211788472359,1,P9
2735003742983237684,1,P9
1266606952158271538,1,P9
15329373570036640662,1,P9
8279856387597062443,1,P9
17133455706356127764,1,P6
12160302230336843607,1,P9
1301630062649320292,1,P9
2339670925174878936,1,P9
2716459054233215586,1,P9
2042022106899238673,1,P9
10600433078269021567,1,P6
4369572150757224792,1,P9
15427460739169265511,1,P9
13261553004814412808,1,P6
4951014758065523448,1,P9
14107515161826349988,1,P9
15249161498714791359,1,P6
6637824676599888486,1,P9
7595205260452568368,1,P9
2668282654329209385,1,P9
3190753773373296061,1,P9
9929617572173936007,1,P9
6778734819880378370,1,P6
8366694402678750475,1,P9
14961125970222463487,1,P8
8280864876135194304,1,P9
16685890131171412125,1,P6
3519632159567648946,1,P9
3873969591532940648,1,P9
8361385924141188037,1,P9
6126031356817658058,1,P9
8237193800652816867,1,P9
7311965374010756584,1,P9
14381273407344215802,1,P9
9487110022987590793,1,P6
15995729374754116637,1,P9
5112826958857062086,1,P7
10858938733901041852,1,P6
6195640517503121606,1,P9
16342729335761276756,1,P9
1434727846219711823,1,P9
6999617009511365610,1,P9
12680622943873047373,1,P6
1684077730969817423,1,P9
12152123211183503077,1,P9
17710273505450135007,1,P9
16150758199929669944,1,P9
11502076276089384030,1,P9
4354626659791943346,1,P9
7724640178201959486,1,P9
5247705583185168023,1,P6
10576237543686147696,1,P9
17879204774348446262,1,P6
3198112228827127328,1,P9
11290329809138271697,1,P9
7974699727772674641,1,P9
1615212115567600902,1,P9
8629838291964199298,1,P9
8907955860694797737,1,P9
18187475605970072928,1,P9
15090048161373603082,1,P9
3645348398670846567,1,P9
1313572875049304935,1,P9
7436800104981575397,1,P9
4971139909241568398,1,P9
1135689003068213258,1,P6
14219967441553368268,1,P9
15427841041760313009,1,P9
15623543584875408213,1,P9
14385036314979231756,1,P6
9160491937094178340,1,P9
6594413146530489805,1,P9
16980718716185268826,1,P9
13490562323740853406,1,P9
3482343411580811371,1,P9
11240199049120420285,1,P9
8859524037872119474,1,P6
7617390508670805972,1,P9
14699478595067060680,1,P12
7637753064735313400,1,P9
13573520927066148426,1,P9
11023306585099117455,1,P6
14065703484267727645,1,P9
7434111226355061174,1,P9
15987160828165423280,1,P9
6251024138554261368,1,P9
16800793289748622234,1,P9
1131971164874385686,1,P9
9763165793193875798,1,P9
12674619055205020565,1,P9
10965543599686833616,1,P6
10744924297079442575,1,P9
6856101812875661336,1,P9
2991420962522593925,1,P9
17742220901893925700,1,P9
10112437268718238059,1,P12
3834380673750318302,1,P9
1003020569549308653,1,P8
3200768310626011494,1,P9
10315702607560258292,1,P9
4897778828018094432,1,P9
10929322885336943514,1,P9
2254110074795761997,1,P9
6492509097069251938,1,P9
5032808552654612821,1,P9
13754371404656969247,1,P9
4034629403684312143,1,P9
15209626609870094189,1,P9
9594474745479929077,1,P6
12453361492061882581,1,P6
15887804284320635229,1,P6
18101151060717734345,1,P9
9643584282152830907,1,P9
13280404305659606927,1,P9
2343484862074071261,1,P9
10886870164798733182,1,P9
12536147996417054509,1,P6
1398633054269567672,1,P9
13534353797513901673,1,P9
15170779592755545031,1,P9
14132547763033437743,1,P9
10579778192325158430,1,P9
15565132015944627281,1,P9
15311547513494191198,1,P9
17076121062759689164,1,P9
18128976782845113662,1,P9
1948280053868540270,1,P9
18184047937367697244,1,P9
15800766087418026284,1,P9
2716252304340908546,1,P9
11247767776162713219,1,P9
15759234325611848216,1,P9
5590619826472802423,1,P9
4117424886294955110,1,P9
16662899670936367098,1,P6
2048588468033502595,1,P9
4900775533417820526,1,P9
283497112378155641,1,P9
16615712167763612962,1,P9
5861342121103203455,1,P9
14137875894829734554,1,P9
9173572825183562738,1,P10
2277576949630128512,1,P9
8344829196607432030,1,P7
2098397024699639018,1,P9
13982500956302108035,1,P9
13258069139170215411,1,P9
16852453629953972603,1,P9
14937452759725536225,1,P9
3290682316166904676,1,P9
14602143255547853554,1,P9
16942609092604050543,1,P9
16284487652921681114,1,P9
2751291555918943488,1,P7
4872143127274742315,1,P9
5671089845823088254,1,P9
9584677956688635949,1,P9
14488534048959353340,1,P8
3254326827515521488,1,P10
5932273658369916192,1,P9
3733106738137135824,1,P7
7470894431093570229,1,P11
16104244859949806755,1,P9
203240542562704670,1,P9
7266829353754607908,1,P9
1649870075106058900,1,P9
4809090853469166294,1,P9
2483126780250106026,1,P9
5987361898336755405,1,P9
16579354732602436329,1,P7
15820660258100140774,1,P9
7484818688694712390,1,P9
3534485002287678285,1,P10
10377291153949850491,1,P10
9734665167998475701,1,P6
6747717345927062084,1,P6
11856915464736902288,1,P10
5465110701883429669,1,P9
13603560642649007101,1,P6
5582817296307348795,1,P10
1244189144352660703,1,P9
1597131157956216919,1,P9
9772041257876359973,1,P7
2829894851178915312,1,P9
5236701068400117009,1,P9
8504145420570359062,1,P9
661253160159725302,1,P9
7584346975990322296,1,P9
2822236421876075782,1,P9
15567767554475618087,1,P9
2427293191716873978,1,P6
1910548979839826451,1,P12
16140263043791860029,1,P9
7288997605798215868,1,P9
7083870451045335363,1,P7
9039520179228801560,1,P9
867903243923338761,1,P9
10566910867168426914,1,P14
13186145295816712570,1,P9
8335687980921687770,1,P9
10026078978280433264,1,P9
4817356273701742447,1,P9
8841710046523216390,1,P9
15734730369621382255,1,P9
14407210410876550473,1,P9
12660126404659852602,1,P9
15545405313620482760,1,P8
5594792317557419142,1,P9
8092413160508825690,1,P9
14333062522696911556,1,P6
3131774829953149797,1,P9
8461626669535532225,1,P9
2035619677178158726,1,P9
1754256882786556176,1,P9
7194011772876745882,1,P7
5667260575632906781,1,P9
11163165099427059899,1,P9
12581998685475527483,1,P9
8863988354886675397,1,P9
6394923796440806324,1,P9
10150671214752473272,1,P9
18232148952363704659,1,P7
5477192857702805243,1,P9
16625577866950043276,1,P9
6062215099952983339,1,P9
18373562181877288215,1,P9
42606168184955908,1,P9
3808192489159940431,1,P7
4265768385934827529,1,P9
13453289099042430222,1,P9
14061098450152600607,1,P9
4500997142152306355,1,P9
4982820969221572432,1,P9
9553187242010754541,1,P9
12076932204198597009,1,P9
17150321337323770440,1,P9
10813122668352191572,1,P6
798946838649490582,1,P9
5944034803679272761,1,P9
5560429657069021422,1,P9
10604431682307918266,1,P14
12302520940931200629,1,P9
678562085974485018,1,P9
1410919183362423914,1,P7
14587441131391920233,1,P14
13908495299065553739,1,P9
16965107932241702053,1,P9
4799451339401579335,1,P13
16784658980141334902,1,P8
802019766396291004,1,P9
15536889956278675966,1,P7
8224745698106974337,1,P9
1723460130177067618,1,P12
13159022017047496863,1,P6
4109021713849051808,1,P9
10626395788987110789,1,P9
8711384651605992690,1,P7
7600496502166597847,1,P9
8241406642934213923,1,P9
10708172217534783783,1,P6
3060642785000114628,1,P9
3627565436244685946,1,P8
14545035986482199371,1,P9
8851260694487173927,1,P9
3031820757811811532,1,P9
5252713172250708051,1,P9
490040202782766239,1,P9
4310115112717140431,1,P11
6234154776781486362,1,P6
5718277578038591531,1,P6
4570785175847286892,1,P7
8332259565803202556,1,P9
9832083914140382553,1,P9
13373301802608639970,1,P9
8869312805885442651,1,P9
11610392636231630470,1,P9
16969479376916843861,1,P9
17453249043048147186,1,P14
2056410427442948448,1,P9
4741803935418395838,1,P9
17999697095923844320,1,P9
7318295627558748012,1,P9
8493955625026528050,1,P9
17424100467971797911,1,P9
6925206149126446728,1,P6
715228674595219661,1,P8
422775577620161025,1,P9
1432655756277414003,1,P9
7543581452119366810,1,P9
3691191855288200126,1,P6
13544190892979449795,1,P9
955635492462893365,1,P9
11857148687434763333,1,P9
16006544912837417314,1,P9
806829361830551353,1,P9
1706869890605849259,1,P9
474617888593827736,1,P9
12143840646514327578,1,P7
7106241935289562918,1,P9
5626557244394594546,1,P9
610884683074999280,1,P6
13847427112377686149,1,P9
1499305276455030373,1,P9
14996519390272900743,1,P9
14670632375382813194,1,P7
6606311475137692567,1,P9
17822037140239923097,1,P9
7782284832092937385,1,P9
7549536363771988916,1,P11
1233877485449736725,1,P7
13793784721075232000,1,P10
4547525203340786223,1,P9
16160268520267465970,1,P7
12531771333834845730,1,P9
3560015505834326447,1,P9
8081754660912001504,1,P9
11227817692306019348,1,P9
16543773625187855290,1,P9
16422805522138104875,1,P9
10507381555225822384,1,P9
3486341385825200715,1,P9
934311787052808789,1,P9
9638805294579584058,1,P7
14422245632239842544,1,P9
13017386484636185470,1,P12
17575311992780264538,1,P7
10134035345367661429,1,P9
13808245362415783299,1,P9
9375382458962333806,1,P9
15106834576112875802,1,P6
6070921623377408665,1,P9
5666338490465257789,1,P9
10350669174468611967,1,P9
10289769888734601152,1,P7
5741688384301826341,1,P7
6588136155784858542,1,P9
7800456168847554248,1,P9
2094918208471750065,1,P9
3041043263609724186,1,P9
18289344319139671836,1,P9
5436729274370045496,1,P7
16462758467400691009,1,P9
1731588787310914348,1,P9
14272605657103508492,1,P9
4093043081971410043,1,P7
10879472474338272844,1,P9
18436654543277954462,1,P9
9994268365777278871,1,P13
1787058981465051015,1,P9
3029930135160758821,1,P6
15788729846293863117,1,P9
840429019404686295,1,P9
8925991862728790833,1,P9
12648770629638818205,1,P9
11968981483860917332,1,P9
18079797336411309659,1,P7
3532991232914521478,1,P7
6357381418646196894,1,P8
11464615906918689457,1,P9
6232096474953943941,1,P6
12002468293970989195,1,P6
14611868953608150516,1,P9
9212827237056116329,1,P9
8093173424237854325,1,P9
13712621078810555080,1,P9
17979767702494486738,1,P9
14487406513681693856,1,P7
5189818554416253092,1,P12
18137437503993669907,1,P6
4002176837664577520,1,P9
12309381001551250198,1,P9
3283661558030712636,1,P9
5682780666657699958,1,P7
7156162528317841020,1,P6
17604804968416972615,1,P14
11176297603529751369,1,P8
1038086558584545809,1,P9
7740897657708687935,1,P9
8376805344528065552,1,P7
15406715966425674766,1,P14
8962299086218780385,1,P9
10488674291931574196,1,P6
10020399007134895157,1,P9
14878331327134967018,1,P7
8282275901206747908,1,P9
7525757770105834574,1,P9
2501846307221525801,1,P9
12351790627789797155,1,P9
15729204553896521308,1,P7
13197380802482906275,1,P9
10761463099784047900,1,P9
288430633351514895,1,P9
17245510236094365617,1,P9
10874066055194577043,1,P7
2047649107025789699,1,P7
10470928370406528281,1,P10
2981704697872247564,1,P9
17036476729437373286,1,P8
12108072758059169219,1,P9
10566642231296778480,1,P9
935697906776594155,1,P7
15769943032354818722,1,P9
2385355047117682703,1,P9
18438065493974642922,1,P7
6436523457068051606,1,P9
8760627981912970261,1,P9
3847154404630381307,1,P7
18239746514981575100,1,P7
4936225249630008577,1,P9
14260295623823391749,1,P7
4529784863232282268,1,P9
14795890980568545864,1,P9
1587167984008290684,1,P9
1267049855430513471,1,P9
11702621256974135576,1,P9
8412768642451569500,1,P6
14771174189635289878,1,P9
7121967410134951012,1,P9
697438256214041653,1,P9
17065371503568027847,1,P9
3150703764427351572,1,P9
14326489397749717223,1,P9
8815489837102082399,1,P9
8839624026853140497,1,P6
1316449903260060943,1,P9
6402743541081554802,1,P8
16999672379856167745,1,P9
15615289274133850616,1,P9
8270856184952683422,1,P6
4126941007321566888,1,P10
11300216468045147079,1,P9
12644479240744653220,1,P6
8542176379187677128,1,P9
18144295679594949523,1,P7
3053000596529511735,1,P9
9009389578547324045,1,P14
10119826802363666142,1,P9
3628874042397649343,1,P9
17249588980322744200,1,P9
12553476986725656338,1,P7
86305124482581954,1,P7
6856671994933237825,1,P9
3406910214532009300,1,P9
11207677516868408565,1,P9
12518630803615743082,1,P9
11443932223168166159,1,P9
6031260083280806797,1,P9
9524199492762904165,1,P9
2940718118063402777,1,P7
16762521654652187712,1,P9
12870572514651143410,1,P9
11578026306395188653,1,P7
14320090885834342175,1,P9
4939928296687441336,1,P9
15529910210902144923,1,P9
9017299305628479929,1,P13
17520024689671746484,1,P9
4691270737123377348,1,P7
3120390532049867750,1,P9
1814766673561881488,1,P9
16439655877342272873,1,P9
12139528453701728130,1,P9
2871932482883105700,1,P7
347572628238878911,1,P9
1717203922430427375,1,P9
2968001329998009408,1,P9
2939241920973250840,1,P9
6592838774669108625,1,P9
17079068760269417353,1,P9
9559132168258315557,1,P9
1210288024370398979,1,P9
3661264465990092530,1,P7
7450640928556789065,1,P9
14017753264098073762,1,P9
12483482284907340177,1,P7
18107242856466109176,1,P9
1618903564541501210,1,P9
14475824025883703137,1,P9
2221603759475553498,1,P7
3617022223828172354,1,P6
1173567097372029733,1,P9
18142160148003609915,1,P9
1099258842986216581,1,P9
4363451739949591248,1,P9
12230467925323752088,1,P6
5342097459378436769,1,P9
15107034454671129367,1,P7
11886356408752022199,1,P6
16223231319874106062,1,P9
11503345739963269543,1,P9
10477344274358711189,1,P9
9264853222222377235,1,P9
4554876586753368082,1,P9
14163801687462859038,1,P9
17651529231841809007,1,P7
665537364981181155,1,P9
12293691386688613674,1,P9
10812696324436514077,1,P9
17780486497406593263,1,P9
17830788416820212340,1,P12
17131826841904744518,1,P7
1399210353904546349,1,P6
7128419043443641397,1,P9
5952402252399958127,1,P7
2101716241205001659,1,P9
12691622867669371016,1,P9
10753803246041405626,1,P9
1030190610439996318,1,P8
13114279891822939840,1,P9
1784256815510916982,1,P9
752155510957389,1,P9
8652447134821430449,1,P9
1332350634110088225,1,P9
17397755200010401527,1,P9
10723710223866036723,1,P9
12245818828368849296,1,P9
1594631112315500069,1,P10
17191672170932901023,1,P9
4661145529669514672,1,P6
8735940209439419781,1,P9
4405530038372473648,1,P9
6644926295867604733,1,P7
7684677523428261568,1,P9
6304203544970545760,1,P9
5849114778016733627,1,P9
9026083159828518098,1,P6
15440839935470604979,1,P9
6730701190996891155,1,P9
11951836729460229040,1,P9
17007853319106085398,1,P9
13196566171798979461,1,P9
12042111260704041380,1,P7
14192847330593319622,1,P9
6771197585187952672,1,P9
17264514700853877108,1,P9
17385755909719022214,1,P8
9199372698493324535,1,P9
7326973217757387920,1,P7
855236512317431089,1,P9
18317019479843407893,1,P9
3231875185305330526,1,P9
16955327375690033488,1,P9
7467325117845289627,1,P7
12973114155665984744,1,P7
9020312603399278912,1,P9
13931532271018588650,1,P9
3368526421387384618,1,P9
5186866323456612392,1,P9
12291578656357921273,1,P9
17340825029314384766,1,P9
13566555623037810797,1,P9
801734642344613850,1,P7
15274149420843359862,1,P9
6577975906800155265,1,P9
2035321407155337315,1,P9
11071868661134771532,1,P7
13417916927202615795,1,P6
14524947627817874260,1,P12
569655016942544471,1,P9
4156482063832639753,1,P9
15455213547772816606,1,P8
7646132413906457957,1,P7
2043305118270256574,1,P9
3239016205345673130,1,P9
1915694911869597052,1,P7
17625743600952949498,1,P9
11464008010880918071,1,P9
11650808858615162472,1,P9
1597115383689721080,1,P9
13960353258166207677,1,P9
9332445506614708579,1,P9
14842482669873313168,1,P9
9292631362785470145,1,P9
4135798398755472008,1,P9
15183904451903176663,1,P9
17013479912268392093,1,P9
8817209020907192837,1,P9
13238292927659973392,1,P9
13589675255444186055,1,P9
12853582629161757439,1,P9
3419980465112621045,1,P9
14737587412740493859,1,P9
13382680367685076882,1,P9
2003964620805526012,1,P7
15677188214624979278,1,P9
17228104632998233625,1,P9
5732259868628371454,1,P9
3275555269763732104,1,P9
10124591190620729161,1,P14
11611878440636345800,1,P9
14885489462389058777,1,P9
3971431161753227758,1,P9
13159316319144709567,1,P9
14824635628156534874,1,P9
16867549463946036259,1,P9
11172100180924127833,1,P9
15458692835122934802,1,P9
4608837842112465597,1,P9
2920062524479743829,1,P9
16698863746387010396,1,P9
2220139297115439543,1,P7
8428203771646919874,1,P9
12934396118267645518,1,P7
16011511459481090716,1,P9
12195637114878725064,1,P9
16291124900993736442,1,P6
6733120406509836381,1,P9
9167998991340663060,1,P9
9214133064980413887,1,P9
15315962643529495017,1,P7
16341996347485419179,1,P9
5397731005119981145,1,P9
10557779344879158789,1,P9
1447313329746203982,1,P9
2022486631916309226,1,P9
12102025585136975832,1,P7
3946460879360667520,1,P9
8096879690605159928,1,P7
14148183199170514632,1,P7
2955862587815680918,1,P9
10046503637941106348,1,P9
17271447797123377818,1,P9
12484094849443623269,1,P7
14668685995559019114,1,P9
5704656121599015254,1,P9
3550053484840225830,1,P6
4215942587404962818,1,P9
17906918633417914340,1,P9
282032065794108134,1,P9
5919774189303969266,1,P7
11567659475433454942,1,P9
8281654616132364821,1,P9
4000182346997478697,1,P9
1139598083956344724,1,P9
3538615192490196191,1,P6
6747127231113520832,1,P9
16891744009643569542,1,P9
12103481095697914505,1,P7
4987406358907657607,1,P6
12725143350900072082,1,P7
1402829903029626542,1,P9
2212689991667266280,1,P9
17732726116372032615,1,P9
17505416042015478044,1,P9
4285171120127748913,1,P9
7063125206314272465,1,P9
107071364447391710,1,P7
2014674672878333824,1,P9
15202179931153279831,1,P7
5223540653147373125,1,P9
17578613372185636023,1,P9
11526384651405908126,1,P9
8744132813591292536,1,P9
10794518491459773458,1,P9
16124909461494226661,1,P7
12812985271418648014,1,P9
6917442723946672679,1,P9
1926952453751217842,1,P9
12492635804578174805,1,P9
7363358115864039921,1,P6
14958880605354342590,1,P9
8951719500571797487,1,P14
12146555866908209939,1,P9
17903946357453150502,1,P9
8810032207855857293,1,P9
5090312857824504723,1,P9
14536468483677706384,1,P9
10330967688082482907,1,P9
14726441154551169248,1,P10
14486438211371497057,1,P9
13998127630025654717,1,P6
16743175210630683142,1,P12
825964346715046980,1,P9
14812559513298828773,1,P9
7133338784047069958,1,P9
14073869861632749057,1,P9
8376807463169905560,1,P9
13083147079630640184,1,P9
17384325012633557855,1,P10
7683755899729754912,1,P9
12758677600974349969,1,P9
13998094811775450967,1,P9
11224891014783659589,1,P9
2933240941169919211,1,P9
8662347798155281513,1,P12
15734107498851855930,1,P7
949994026672603332,1,P9
4373220801530098372,1,P9
11762235681690907184,1,P8
655115159362689882,1,P7
13128096069494115238,1,P9
13564151591224905536,1,P7
7815451301594597705,1,P7
12341981979484758272,1,P7
16033895675449568998,1,P6
8625620772961827937,1,P9
16000277209312236922,1,P9
10418530185313454129,1,P9
6455207197143466863,1,P9
6261762717220830764,1,P9
11562974878629364283,1,P7
8009501998797096048,1,P9
14982515799315966484,1,P9
13854448817436951612,1,P9
16491323627970813136,1,P7
13831784944839283969,1,P9
594528161665170226,1,P9
9678968856296306032,1,P9
13568918552304034487,1,P9
15533138942484694708,1,P7
7398085445046723586,1,P7
8596567972760070382,1,P9
6879502981586379238,1,P9
6862617989330870893,1,P9
9176734419641979686,1,P9
2982981170300551018,1,P9
8052701679978931751,1,P7
7671276378805274158,1,P9
2143937356658461290,1,P7
9958868073838991982,1,P9
15741124586903552211,1,P9
5367930318983256655,1,P7
7751395566934771961,1,P9
4131187198191738066,1,P9
5765462140473019482,1,P9
14660253011696033324,1,P7
11176917390856026947,1,P9
1212862878208503213,1,P6
9211190516610480820,1,P9
16806303984438673427,1,P7
3176190844977867892,1,P9
254678402581431808,1,P9
2626791929407579905,1,P7
5990423246249663473,1,P9
13934282829472691478,1,P6
4389728158608904485,1,P9
11559223732037498755,1,P9
7568442252804835116,1,P9
2894036883659731629,1,P9
225024285052378623,1,P7
858892926541200020,1,P9
15106085028026392778,1,P7
5773625419916430402,1,P7
10723988511127718739,1,P7
467676921630497764,1,P9
17068608001237403542,1,P9
13707061873954699487,1,P9
4465484375391515227,1,P9
2547071007965426599,1,P9
16514899126881817507,1,P9
3298912337362185758,1,P7
6120200807874062281,1,P9
7088615922114638212,1,P9
7064744744924329656,1,P9
5408190555191720998,1,P7
545956638743497298,1,P7
9357410296381277670,1,P9
6287558055616638528,1,P7
10456427673219076991,1,P6
10191419429517751700,1,P9
10035259595537912619,1,P6
10823650426246309539,1,P7
17386186126796025287,1,P9
15211148837695168058,1,P9
11100164211447909629,1,P7
13826856609860275610,1,P7
2783038273634517616,1,P7
3365891230951874722,1,P7
16030721038030020101,1,P9
6748790678652797152,1,P9
12137215996905729680,1,P7
407950609658040969,1,P9
3881694486474394649,1,P9
1439597526621328708,1,P7
13185519139217761377,1,P7
4434582852744335177,1,P9
9651398719446301441,1,P9
3005195981677918873,1,P9
15299688515672961635,1,P9
15919098387935058900,1,P7
3158964712189063291,1,P6
18154290849416599879,1,P7
11578452631661553334,1,P7
18032785533859517187,1,P9
9167430659589800143,1,P6
3056359084029266895,1,P7
13244134649570618455,1,P7
16193156534194046767,1,P7
3249858971667360704,1,P9
13624638871934359891,1,P7
11095464351362688771,1,P9
10961249871691993955,1,P9
6334136525522203275,1,P7
1987622383434629427,1,P9
17552650947203380182,1,P9
15649950628730719768,1,P9
14052733248828231568,1,P9
2217367413564230903,1,P11
16138965811874664600,1,P7
15610992950660263307,1,P9
17641639084246444782,1,P7
16248432807068002927,1,P9
12570482450475653185,1,P9
5809622660852802462,1,P9
13060365200248018356,1,P9
583784249618614910,1,P9
3457140880868979808,1,P7
2375344133201438991,1,P8
7647123404204456527,1,P7
16961326596116976328,1,P7
15153032189691306140,1,P7
13285530892129200814,1,P9
9011885747451902836,1,P8
10096680301562649477,1,P9
8021277235201093890,1,P9
13674391107303294652,1,P6
17056979161506847569,1,P11
2236199974831879814,1,P9
8520503043616204663,1,P9
5754069189864458280,1,P9
8412341114593783238,1,P9
16814504262309073052,1,P9
15725810067433846541,1,P7
2035102470421496619,1,P9
3314424582688183349,1,P9
17301379948075957924,1,P9
17416129691873418686,1,P7
16944313760715061986,1,P9
7066113161322592883,1,P7
11010991261773377798,1,P9
10633313146577940986,1,P9
8777834846298173081,1,P9
3030288954145267603,1,P7
14834074602900937280,1,P7
274646484927395494,1,P9
3954600664918378033,1,P7
17593371783409225541,1,P9
3128676239325968788,1,P9
15689889340878622248,1,P9
4931275231186199618,1,P9
16504931362029415098,1,P7
17955782545698919836,1,P9
16714391986313201449,1,P7
17765648086074954828,1,P9
5691832744221002469,1,P9
5214026294746182187,1,P9
45602055892271500,1,P9
3108318740036721819,1,P9
4659663098670570677,1,P9
12986168124904329169,1,P7
11688706106495870381,1,P9
1886428087089060277,1,P9
14002909626399956321,1,P7
8696979372507824292,1,P7
5514496303316339374,1,P14
6598009126136338634,1,P9
6979916891880570225,1,P8
7695837078793791249,1,P7
1287386291839116580,1,P9
3452023564757088970,1,P7
8540049374313251374,1,P9
2057501845215996842,1,P8
8440461960370317660,1,P7
8207422071631213106,1,P9
5508635109620060646,1,P9
14459802616590405615,1,P9
2390061821216468919,1,P9
