uid,ensemble_class,gmm_class,gmm_max_resp
2672013551687780621,P6,P6,0.962580518269538
7197404060735890784,P7,P6,0.5589461590637809
11134110697811082021,P6,P6,0.8237314122814402
11843474271992341658,P6,P6,0.9274043942251773
9047751399810277920,P7,P6,0.5941990747111969
6753838357177182668,P6,P6,0.42945387619879577
12014600099080520159,P8,P8,0.9755529579315145
12558978045832523642,P7,P6,0.5403280686597646
14388141890282159019,P6,P6,0.9711697419908139
8309647865014206482,P6,P6,0.6677950943572164
13091530239027904557,P6,P6,0.47115287047656335
17496283425084696369,P6,P6,0.5283406677968464
2784888587530843343,P6,P6,0.6497940261021767
580849349080407021,P6,P6,0.8814412009087197
12767334939938553415,P6,P6,0.9990575053321508
13907577823171213697,P8,P8,0.6919675898670696
18101007776258399777,P6,P6,0.9072771243486815
3578732249249481858,P6,P8,0.48466985565047377
4400671177072741467,P6,P6,0.989830951126575
15930617996168785296,P6,P6,0.7699383745820673
7548073450573858484,P6,P6,0.9507628709058774
2114909579543054462,P6,P6,0.8439263181934569
3127271986452205428,P6,P6,0.9494337858940666
7801927063649568911,P7,P6,0.5693826595410095
18237343696898987989,P6,P6,0.577940281835966
15076899294733897558,P7,P8,0.6006777165953306
17635076491977261043,P7,P7,0.6066738744206991
11654039081750422430,P6,P6,0.8964770516552748
15924431593728148235,P6,P6,0.8146822216965479
13702294117482519202,P6,P6,0.8724434084595918
18041783350660003524,P6,P6,0.5349380933254079
7326653692925524419,P6,P6,0.9034343248581946
8990280713100172225,P7,P7,0.8418624354758126
9934412188449154934,P8,P8,0.6246723089279467
10703265383081185184,P6,P6,0.634333728427905
4769553084746762195,P7,P8,0.3680403942218924
8771390641086294115,P6,P6,0.8670088813056321
17091493308613462412,P7,P7,0.8322704792203731
16456258670170872987,P7,P6,0.4387165446110607
8120178139669308325,P6,P6,0.9380216559764248
10821914303179765660,P6,P6,0.8821159617338524
4365210311988401103,P6,P6,0.7844470359446151
5565439077352211152,P6,P6,0.9479656053507199
11772371917496183228,P6,P6,0.7066119556753258
4477765614972092709,P6,P6,0.8985472620204432
7432320365540303575,P6,P6,0.7608625061626826
10567776724323427000,P6,P6,0.9024065644449356
17348802056023723363,P6,P6,0.9095485395100894
14978331911828369603,P6,P6,0.5286949799740761
12186988232416570363,P6,P6,0.6510140590212239
8324538272346668086,P7,P8,0.39613819590871746
831425429425356654,P6,P6,0.8428975499113919
17658592467353441473,P6,P6,0.8244364885836406
11063704202841646065,P6,P6,0.6249116627273223
14971667262281585070,P6,P6,0.9978014921274275
11116285301613097280,P6,P6,0.9754172915608043
9446813716126290298,P6,P6,0.9561573418491628
4694322334816003868,P6,P6,0.9861962677577664
10198562956973570214,P6,P6,0.8558407369677751
466046914472242221,P6,P6,0.8550652153060144
7359011235386586217,P6,P6,0.9871207426856605
6562857090512145696,P7,P7,0.4873855269412037
4185132447278504698,P6,P6,0.9688605549712221
7348210494269035855,P7,P6,0.4308541718587105
13072044175009642694,P6,P6,0.8534047756023103
11402766468635357845,P8,P8,0.5170290542955092
5933801736349989882,P6,P6,0.9013833396114853
10484976253231325945,P8,P8,0.5404017788305724
13557648749221506916,P6,P6,0.9736820762548124
10391167938303703895,P6,P6,0.9788809654264622
145762108552605288,P6,P6,0.9240660970912011
3970131538807971597,P6,P6,0.9510149761588952
1431123779412106940,P6,P6,0.7541134626595727
4799486632536814691,P6,P6,0.5978820767710876
7983642726873525373,P7,P7,0.5370377509940626
3018244972159101856,P6,P6,0.9717450352938176
17231972705903465144,P6,P6,0.750174478742608
17788339348742069266,P7,P6,0.5056260845644348
492086819184727896,P6,P6,0.6975529960565547
13044978905889220353,P6,P6,0.9761135707348065
11473620120484500989,P6,P6,0.9274772099956076
4953591810775380324,P7,P7,0.4744094517169189
8976658542732124593,P6,P6,0.7698456570573813
10551008529934230445,P6,P6,0.7954350601899832
15305020655573388037,P6,P6,0.500903735579004
11268405313016372845,P6,P6,0.7613141124832223
257046814415960648,P7,P7,0.5343972036782577
17945862712635226320,P6,P6,0.5975037476160976
14293725628352481667,P6,P6,0.7810625348412444
15670908153121148330,P8,P8,0.8064956291841657
17334355036093389939,P6,P6,0.941749803292156
3921578400677937623,P6,P6,0.8451469763569666
12793175629463157787,P6,P6,0.7092304528974421
7297152314724714624,P6,P6,0.9969932915535763
1421016296334421707,P6,P6,0.950525894536804
15465363335582340068,P6,P6,0.960740035478316
8862467484436616062,P6,P6,0.989271055893834
2961775585269009428,P6,P6,0.9233214525730143
10058387517460290009,P6,P6,0.9996927029590484
12418294386856804442,P6,P6,0.9530843711611834
7834336693058979626,P6,P6,0.9775960118715735
5681952250421589193,P6,P6,0.5688428274327374
2085667429230013076,P6,P6,0.9781390788518702
9209968417388294428,P6,P6,0.9712485204361662
11839939029768326851,P6,P6,0.9571458509922162
9159638388783716522,P7,P6,0.5527345597600682
4700713505024357879,P6,P6,0.9366017277602543
14602832308171665108,P6,P6,0.9602972075308152
12135713300865541912,P6,P6,0.974519691822791
16068978029612310593,P6,P6,0.9911656515107218
6621765548387136289,P6,P6,0.851732575220074
18142230570137265210,P6,P6,0.6833990543122416
3577432408953804027,P6,P6,0.9892514174927083
17116449007268738463,P7,P6,0.42466095700997125
14197364838256228995,P6,P6,0.8913673143769262
7497231886792831941,P6,P6,0.8071560018299199
5784517224448802369,P6,P6,0.9427140180417868
3188350833329497147,P6,P6,0.86998694768945
390327129868023054,P6,P6,0.8515673717624315
15252741927292119780,P6,P6,0.4880883891599248
4309233740459596665,P6,P6,0.9848572346392402
5462312724779981440,P6,P6,0.7331735342782985
7427844587928590078,P6,P6,0.7673718693405006
12265913095118049208,P6,P6,0.985242031470722
4550832943379169498,P8,P8,0.7981603034691654
1844158337570036655,P6,P6,0.987932239409607
3984993960337811753,P6,P6,0.9435454275001747
5914232674166410984,P6,P6,0.5049517029345674
7931931388909210306,P6,P6,0.7332340156290991
17003091482704120741,P6,P6,0.782135989233047
11262111325959555878,P6,P6,0.9916755177143181
7185024410513494917,P6,P6,0.9992591725889295
8034169537201516617,P6,P6,0.9310783746281723
295138129044314023,P6,P6,0.979418254352833
11772977619474120440,P6,P6,0.9479163806639963
12917798082659026057,P6,P6,0.9746559678814488
2912286876551430173,P7,P6,0.5226873265475253
1649339691880831322,P6,P6,0.9292775165556756
5944051443059933463,P6,P6,0.9708132075359088
5981913529994646258,P6,P6,0.7128311951918486
10126091867293371824,P6,P6,0.9941414831378415
1723719123208470821,P6,P6,0.9694959885158084
8218975528739546781,P6,P6,0.97830396996639
10384877381013341251,P6,P6,0.6153469366488743
3315781136349538934,P8,P8,0.5029470573895204
661122695785184141,P6,P6,0.9413238642608482
17794357087869117883,P6,P6,0.9397551821497302
14356068965211065483,P6,P6,0.6915654449975254
15651283851147543626,P6,P6,0.8342262353086377
16362499393193547817,P6,P6,0.7533602947193068
17462767320522874477,P6,P6,0.9338508925555593
6877959185427710252,P6,P6,0.7507332141555537
3561706108584957716,P6,P6,0.8205312472609041
4268617252389926432,P6,P6,0.9307504768976981
15617638347676306562,P6,P6,0.9953079703411666
13693470542999059210,P6,P6,0.5510287912277876
2309535783797537421,P6,P6,0.8682489439072975
8179050550832958123,P6,P6,0.8385258609321332
4111324636157067607,P6,P6,0.9846135321025244
8421749599995701168,P7,P6,0.4631411721530157
572600962643812233,P8,P8,0.8872199548100315
1116958699012657282,P6,P6,0.955408295373179
1594822892011881305,P6,P6,0.9325121431635024
11752255560757820610,P6,P6,0.9998805939025083
11403029192212120426,P6,P6,0.8381885821348113
7880618154209482299,P8,P8,0.6140911155583137
16819058807398654249,P6,P6,0.8795721749434606
11129788409210258221,P6,P6,0.7587272629478421
15523250380987851202,P6,P6,0.972734896723682
6490949167657139767,P6,P6,0.9725905389838956
16820161057817186523,P6,P6,0.9674930355611615
11584766030958271852,P6,P6,0.8756613411731077
3930504416865894470,P6,P6,0.9818400046291407
3065937886477803714,P6,P6,0.9863677268916469
12685944129091338590,P6,P6,0.6640288162050546
11983112538923535924,P6,P6,0.9757393016299825
3483470336679588422,P6,P6,0.9749510261741611
9641645541740740830,P6,P6,0.9845350116299981
10538643052171998974,P6,P6,0.9760646780998659
8542819441102570408,P6,P6,0.7971085989138816
1103610732658290381,P6,P6,0.7424501234292458
7668808326054766598,P6,P6,0.6887222226598675
6367331791374970252,P6,P6,0.9261417610647495
13674939759830013296,P6,P6,0.7689163909951213
9999968646029620090,P6,P6,0.9989640634254793
13101986413006635283,P6,P6,0.9951283864744738
7164707595542972063,P6,P6,0.8050354683271906
11479545941289498136,P8,P8,0.7363681254187558
6838545907235818284,P6,P6,0.8587186479418516
9481431753978650461,P6,P6,0.6026827469558644
10730261353120522733,P7,P6,0.5868247393651945
951654327218090321,P6,P6,0.5584830537669959
11019616521335564669,P6,P6,0.8568964012222681
7236948096019074839,P6,P6,0.9258351799188538
15917810734813141403,P6,P6,0.8357843132422369
18413910411418580229,P6,P6,0.6094245900343744
15515729280991773530,P6,P6,0.8342908793182264
2495911084828099734,P6,P6,0.764728757781549
5199381430218557003,P6,P6,0.9868855075033368
6132590432710897841,P6,P6,0.8856562646034452
8219919273279226720,P6,P6,0.9925642522390545
14818561906344396457,P6,P6,0.6982857401537794
7745806667040298248,P6,P6,0.944056113540943
12301010911985231230,P6,P6,0.8729940367524145
9695383821499066094,P6,P6,0.9808606203131086
8495752460334457799,P6,P6,0.7900234439785676
7089108021094004150,P6,P6,0.9569669916473176
17412003551511031421,P6,P6,0.765318258609084
9502268219003829301,P6,P6,0.9639596200705639
12580498091814641923,P6,P6,0.7938427275798576
13069026450209964129,P6,P6,0.9949832043644106
17851129422937360257,P8,P8,0.8819921294240356
7377382101035357673,P6,P6,0.7582723211165229
3067298230648097092,P6,P6,0.7494215361853886
4027283057304622861,P7,P6,0.5618287781687623
8191236255693337280,P6,P6,0.8167288040758794
5384284544143924983,P6,P6,0.9431622373307629
12696131057579866325,P6,P6,0.8698421453061048
15055327565671383163,P6,P6,0.759182904006442
17660375000026100306,P6,P6,0.8444507540719451
1104422992647912663,P6,P6,0.8424580283226113
10249633889936650168,P8,P8,0.5286694220982937
1069862700754381302,P6,P6,0.9373195473897897
11509282860319298353,P6,P6,0.6560531601137702
10997531865404811486,P6,P6,0.8429948517119137
18063942306760777763,P8,P8,0.49528974655529595
7581235060043871200,P6,P6,0.8594641570055336
16874238633793027537,P6,P6,0.9527256783025179
10303493904301906198,P6,P6,0.7725501218061843
7481493044365379518,P6,P6,0.8754810336239758
14514393246182127363,P6,P6,0.8539730643461717
9055132602094151917,P6,P6,0.9821443923026801
6882719218438004290,P8,P8,0.9821106239494881
9977771900799152092,P8,P8,0.6578139852344189
14664758106438673761,P6,P6,0.9631638778576772
4870982228959663204,P6,P6,0.9220396170426939
7977247820826466081,P6,P6,0.9388218322676953
10782436204436408139,P6,P6,0.993058865600877
7415819397032583677,P6,P6,0.8893204789933418
3107975006069528338,P7,P7,0.423042062424967
9790242572991984881,P6,P6,0.9712405579522913
1715650837416045878,P6,P6,0.8549824507760794
2651897547142634194,P6,P6,0.9865207302143328
681027391913131232,P6,P6,0.9163558295327834
3832420100398773984,P6,P6,0.8820553491440515
16786015224930886814,P6,P6,0.7888852290003308
789931867386547950,P6,P6,0.9944426097107012
14206510292347700540,P6,P6,0.9997866442392732
2790987916053504210,P6,P6,0.9975926670343971
9144984521263383515,P6,P6,0.5539755719692961
17118065010700895373,P7,P6,0.49132873115083703
4646533395548284025,P6,P6,0.9307592983424383
6102945418094882272,P6,P6,0.8801601252590985
11689996596350379469,P8,P8,0.5932716678676254
4608794907211489779,P6,P6,0.99020346620528
807915587055687787,P6,P6,0.8432962760605152
16507393393900500525,P6,P6,0.9915064707696652
6703751831550256021,P6,P6,0.9233797694391618
16223907861515367,P6,P6,0.6485651128903386
2189661840559446448,P6,P6,0.8055031787648034
2905508237772453550,P6,P6,0.9865806879150529
2094219880850574664,P6,P6,0.8214290435447379
14420554446500987560,P6,P6,0.9591849436043804
13826485952854067359,P6,P6,0.6173312294578301
2996913615686825968,P6,P6,0.9099571594891033
9365283861203763264,P6,P6,0.9932428331783171
2948685583221424718,P6,P6,0.9937253790374768
4792142413587251236,P6,P6,0.9759589678456041
11149658900005468730,P6,P6,0.9438366067799523
1504529319894451551,P6,P6,0.8409286113070638
10415294560973325755,P6,P6,0.9446404590455172
748462909904267182,P6,P6,0.8359587463331497
13518682970103275054,P6,P6,0.7424703832917832
5884017459081279636,P6,P6,0.853220238051326
5163918212202840388,P6,P6,0.9784124408035295
2638951044015632326,P6,P6,0.9532195830877801
6632710640864097748,P6,P6,0.9802028162925375
13292350017488366033,P6,P6,0.6782304540076158
14021872478671388500,P6,P6,0.9818890054185738
14783087914479744713,P6,P6,0.9433331151568811
17324422688439570898,P6,P6,0.8317685083160561
12729526511057724078,P6,P6,0.7131973970241889
16545858194817985296,P6,P6,0.99757959809684
12399310822454729129,P6,P6,0.8144274571016261
107708494324100686,P6,P6,0.823695631811272
15201791768055371336,P6,P6,0.7446591409863299
11736512630269597960,P6,P6,0.6507807154972108
3938689173639810368,P6,P6,0.9621996967524022
5433061770539084040,P6,P8,0.851255548499923
5619971213327472355,P7,P7,0.5582691637215347
4652986592759920462,P6,P6,0.9458325379321666
318559479495348599,P6,P6,0.9038415397905394
7166247392344524821,P8,P8,0.7259660240379687
13694160174258103063,P6,P6,0.9262795108888027
2654709159843781401,P6,P6,0.9669538064721895
10334362095144741202,P6,P6,0.9452188662384895
6424907936985630895,P6,P6,0.9538754593823865
17535265028514510174,P6,P6,0.8626264507460595
4713537714114100995,P6,P6,0.8930323975709894
2953242034043996491,P6,P6,0.9883357790824722
4107499354816354365,P8,P8,0.7350874108168977
15258320605395330173,P7,P6,0.4328635559753582
4242429589592972613,P6,P6,0.8087593299919116
5778351335636232154,P6,P6,0.9292081060375149
5359565584739816657,P6,P6,0.9263684278484288
11136953634990798321,P6,P6,0.976506474119121
4467143785214754460,P8,P8,0.7267712857809189
407770459939535312,P6,P6,0.7128576915903855
6654064446008323892,P6,P6,0.8312980443324294
15361461777579268084,P6,P6,0.946573657147833
17082028015727313488,P6,P6,0.9840270592329339
11307164505195756951,P6,P6,0.8937807704016179
2978934027044374756,P6,P6,0.9743031287788088
4980300948176931888,P6,P6,0.8194352425627542
555471103248834020,P8,P8,0.4472975119013753
726760446075539752,P6,P6,0.8314408544328167
6654482382936287717,P6,P6,0.9240477177952335
5069250184825548221,P6,P6,0.755778204340442
17521221443256920396,P6,P6,0.9642679751473187
1730908902199215044,P8,P8,0.6028877230843694
14282853151453531896,P6,P6,0.880322145112562
14317182843371016630,P6,P6,0.960228249511913
8293622149393810062,P6,P6,0.8809397938005219
1932170972342632276,P6,P6,0.990925982213847
1191300134292534036,P6,P6,0.6925316639046193
12124499128965226775,P6,P6,0.7865512389893252
10408178623042556079,P6,P6,0.9704257637527699
10000090104795130975,P6,P6,0.989922476566511
14753217476940881659,P6,P6,0.8790313416375409
14047036408981223901,P8,P8,0.67163770203515
12597958620818067680,P6,P6,0.9624296049017336
16164893519677531406,P8,P8,0.8525115509661095
7533031189971549842,P6,P6,0.9570874067686794
17774918478634754850,P6,P6,0.7542276999695753
15976993879273311564,P6,P6,0.6766439306106243
3248197369911260053,P6,P6,0.9804036863793304
13522581521801947699,P6,P6,0.6010043398803349
9913698091185491348,P6,P6,0.7558962628727361
196658056805084591,P6,P6,0.7543471779911421
13164394013423944640,P6,P6,0.6011928682780444
10913888242598962266,P6,P6,0.8272172779681148
4329754566315347780,P6,P6,0.5862296061414964
16278433615409610834,P6,P6,0.9445650880329435
16740608766267946788,P6,P6,0.9982200127588674
8073326835092443995,P6,P6,0.9932622175256556
15517444339436430088,P6,P6,0.9976552411630112
10716122605440864356,P6,P6,0.9804530431561521
14206445456657954803,P6,P6,0.6514058794930635
6944668144298757,P6,P6,0.8985024107042285
2074528354541852740,P6,P6,0.6416395862609845
10444061071734233650,P6,P6,0.7561187359498905
13361639877751895820,P6,P6,0.958659976297574
17379434835781080599,P6,P6,0.9830098420712835
15647006579318134200,P8,P8,0.9056609733545703
3047118769886531672,P6,P6,0.9993887446726886
770702034779295289,P6,P6,0.7824992400117404
13871617551627777556,P6,P6,0.7269601686814301
13586120420356628644,P6,P6,0.8915392653666542
6343463266938925105,P8,P8,0.8000713754121924
6319031837746411738,P6,P6,0.9190681323847187
6757998007084627704,P8,P8,0.507022418240595
5061285786618687059,P6,P6,0.9335131030595318
848366997465953136,P6,P6,0.8926366822838147
14124953614752542371,P6,P6,0.9142825596512664
2021401654637333592,P6,P6,0.8402734024679607
7767382294892433308,P6,P6,0.4928797399943376
13852825524650271314,P6,P6,0.9053365358238246
10961904436937023603,P6,P6,0.8709407846736616
3656166461197047760,P6,P6,0.9755931775935973
15170500110275212993,P6,P6,0.6399970941058682
6034140715527302301,P6,P6,0.9886052016925525
11819429923669611413,P7,P6,0.464780825445476
12101942366912818337,P6,P6,0.9561032252003145
10950277375730163894,P6,P6,0.923818627258672
18147498648563898126,P6,P6,0.725641803864867
1793216298078961214,P6,P6,0.5948887021922473
6124665280872387471,P6,P6,0.8322400004136157
14028468085195824946,P6,P6,0.7743215528662278
12072829827782793125,P6,P6,0.9335798838683812
4779892770585685805,P8,P8,0.6717406313422385
16419222515501923703,P7,P7,0.5944258630579482
17791349832116056727,P6,P6,0.8185575518540313
3015279002150940240,P7,P8,0.39930237106205757
10180714222325371825,P6,P6,0.8886831232587742
8494027019073105150,P7,P6,0.4341560182151385
4115959979558236347,P6,P6,0.9009002318042756
11126348522927007224,P6,P6,0.9969380378391745
10770549907974416597,P7,P8,0.42596245527820553
16023839383373104402,P6,P6,0.900559886688082
10357881244363957601,P6,P6,0.6727654272371306
16564359567703371855,P6,P6,0.9559431049145987
1111887950155718000,P7,P6,0.6099026782932766
10226610228563867785,P6,P6,0.951141008617644
5418668017991415604,P6,P6,0.8899919186040021
4434102654542924617,P6,P6,0.8308255520540727
7670636187342579518,P6,P6,0.9384509615014828
878919793148456728,P6,P6,0.7734257058455236
2252586545402821851,P7,P6,0.5762140626308832
1003764231652538564,P7,P7,0.5423297746017977
5543692904014338449,P6,P6,0.9066093943548421
10884971979684924724,P6,P6,0.9359781764260773
13324197373271685033,P7,P6,0.5582085171391354
15335789294194273922,P7,P7,0.4344162582643294
8485402353159572125,P6,P6,0.9019846023125965
6957863120774164808,P8,P8,0.9078845082282068
3427507711889799550,P6,P6,0.8911314736372687
7649569418438792540,P6,P6,0.9964818523480271
14119960984654722329,P6,P6,0.9677417114613742
15800121398173696909,P6,P6,0.9696843454509761
13087760808968404663,P6,P6,0.9971975096799225
8761386550138852100,P8,P8,0.816453759930078
2005011760995484765,P6,P6,0.6843638851835914
9074323544551768424,P6,P6,0.4617562139260234
5640932279919868577,P6,P6,0.7409490637326426
1387669667413419654,P6,P6,0.7087276106996149
17576369463190946523,P7,P7,0.6061909799665576
3182915238026014136,P7,P6,0.4365326782634055
13707884184214540671,P6,P6,0.922319267200748
18323667173861404878,P6,P6,0.9381590397338688
5451561834291619117,P6,P6,0.7962669912157052
5099215437760946537,P6,P6,0.8385133678888034
873137015688835689,P6,P6,0.9847184219807809
5316416056298626087,P6,P6,0.9769425707724291
7299583239471541080,P6,P6,0.8434835016403098
3173535904924017210,P6,P6,0.978770405761527
17320927558364776584,P7,P7,0.7574289753617374
739018624791726779,P6,P6,0.8977336055811831
13232062668167388576,P6,P6,0.9431753322068892
16567650551995269621,P6,P6,0.5642365260516093
6974240139311579180,P6,P6,0.9795786398146055
3357928725641122285,P6,P6,0.9655912426135727
6853359059092893891,P6,P6,0.7626397621140107
14833244424612919685,P6,P8,0.5045749387304758
9992298155812686634,P6,P6,0.903901516448202
9739118026854383075,P6,P6,0.7750085925264841
2529669355845734891,P6,P6,0.9324243104429385
9519954428187897563,P6,P6,0.4972094029504483
10767153822855774861,P8,P8,0.4275012817384963
11947533973250882253,P6,P6,0.8437039668396683
703714180694641844,P6,P6,0.9916981028718669
1794579887098917951,P6,P6,0.8021324800254004
6451373459398580673,P8,P8,0.650826291766926
7308396624364283869,P6,P6,0.8839968917618278
13243734949807064508,P6,P6,0.7295682189488158
17542254232117056458,P6,P6,0.8133132926197968
4066018897320072153,P6,P6,0.9766977999790956
3299315229907651615,P7,P7,0.9194718804943228
6140967398215807188,P6,P6,0.8506221428661924
9915740511019830520,P6,P6,0.8813814470927556
8883051732745428259,P6,P6,0.9887065364650461
9889627551557827682,P6,P6,0.9940726445619956
2200271828647946614,P6,P6,0.9698948287912329
5468095334377923302,P6,P6,0.8827156611663736
13568933736359852353,P6,P6,0.9740195974787748
1079138310231371891,P6,P6,0.9990304316337775
8240068552460796084,P6,P6,0.9877907550633634
10421292670047680435,P6,P6,0.9831097303838853
2063054957906450388,P6,P6,0.9409234777629639
8719546467683687885,P6,P6,0.8396298739095698
14991018026957055839,P6,P6,0.8925659144541012
10989140783667472265,P6,P6,0.9014401075665984
16014452851408621074,P6,P6,0.9250597277842615
17443960833061700442,P6,P6,0.9803042812146513
16255128358837308652,P6,P6,0.9581328020972258
8421082259499937361,P6,P6,0.6930910076955401
9377798924655289044,P6,P6,0.9867753075757875
11265959812148169563,P6,P6,0.9627875118772794
9536269392974246082,P8,P8,0.7717456458434929
1112939611693244183,P6,P6,0.7982228638518166
13796073467957247416,P6,P6,0.9586672882938639
657093846406795756,P6,P6,0.8850445830621512
16958690322001946199,P6,P6,0.9534175964989138
2806775086175963072,P8,P8,0.717197589727365
3540965220263808443,P6,P6,0.989653235676477
5087303407290593054,P7,P7,0.500444801450682
11419528372441538923,P6,P6,0.9993924668445932
6208923472910442041,P6,P6,0.9065748279139932
3496646934461503671,P6,P6,0.6266488928323956
696299373845346510,P6,P6,0.6011124410791047
2850339935915564509,P6,P6,0.6878000360864622
577097797029738486,P6,P6,0.9107673427043885
3217021504115167071,P6,P6,0.9668362693671771
13806633672500325756,P6,P6,0.6275808608903585
14044733586532285256,P6,P6,0.8695196379139817
5906673767347411603,P6,P6,0.9744317644773686
4067277464165200924,P6,P6,0.934958924696433
14456929704223272807,P6,P6,0.9133285517157033
5640987858815337142,P6,P6,0.8549008552335087
10617732315818945056,P6,P6,0.8950172821550051
11366730151920457627,P6,P6,0.9400463658768684
9114563855888644570,P6,P6,0.9973183229932021
16036102804427992382,P7,P7,0.5842432347544825
1190527959699407752,P6,P6,0.8210054308652399
3586669389614383473,P6,P6,0.739838694747357
12027441902534646490,P6,P6,0.9170588534731993
14386294899426470925,P7,P6,0.5761480580871458
5038096197345985381,P6,P6,0.9595975396492328
14227278336964299944,P6,P6,0.9804623169651208
8673117155653678525,P6,P6,0.9235323543011795
14458679368524597301,P6,P6,0.9196291804883847
4086948987344842776,P7,P8,0.4800750576510625
1242619012372781215,P6,P6,0.9986405104355096
8693445389929387768,P6,P6,0.7986170935661561
3648778346528549614,P6,P6,0.8581587698459053
6480742974058078906,P8,P8,0.9577723860667248
11220591748043011753,P6,P6,0.9642140108549279
4127943155446659274,P6,P6,0.8443497562406961
13834485831722451638,P6,P6,0.8485139312052877
6783329956816776086,P7,P7,0.7630650676234887
18087746174700703278,P6,P6,0.6307686753160184
11477160752437552018,P6,P6,0.756416110947562
7309275595859600367,P6,P6,0.81776445795599
16636704241974893617,P6,P6,0.8455879786083601
12832235733527504268,P8,P8,0.7703492496896103
7690083072941235142,P6,P6,0.980378153389998
15771673143634054272,P6,P6,0.8736075829239275
16019526680027233186,P6,P6,0.9957684669844689
17136031342803067020,P6,P6,0.9107403769058662
11308418595215669217,P6,P6,0.6326919947104597
11905113184097756574,P6,P6,0.9891186649146427
153339878371161800,P6,P6,0.8825888943009791
2679527777546624771,P6,P6,0.9152318915964311
7913704186810858376,P6,P6,0.49948132748365826
11664492335323474406,P7,P6,0.5425546736087786
18099193996019361015,P6,P6,0.653640322523025
16089638179110643108,P6,P6,0.7410649908765511
10746157542032153580,P7,P8,0.4685468663140356
17851331366730199708,P8,P8,0.8275448424384556
14237072176971801276,P6,P6,0.7266693635672431
2855000656737778247,P6,P6,0.9130091091401734
9813312304156415829,P6,P6,0.9933202655233561
12265656585763697415,P6,P6,0.9911412653792878
5818285430770143683,P6,P6,0.9943083129966935
11775304225136564005,P6,P6,0.9718058039027592
2616902436268596394,P6,P6,0.9349206440626123
931446646431960753,P6,P6,0.9967714281866309
14997554180898179531,P6,P6,0.9987100951951745
12765436507258798908,P6,P6,0.8339287124366855
15843374813261475608,P6,P6,0.9076846601505446
14552281009660585662,P6,P6,0.9209646220526071
14969975901157539642,P6,P6,0.9207418839628047
7723662397321232433,P6,P6,0.7464595580925281
15759008381434224411,P6,P6,0.894395045563408
14727271066466170921,P6,P6,0.8968251043692879
6071646588535467418,P8,P8,0.7026814455067637
8270116293875963928,P6,P6,0.9927532038433208
12016167782827204447,P6,P6,0.9905827119815123
3974952017853757168,P6,P6,0.9894860440145746
12297551938245322077,P6,P6,0.8927833993017164
8085508729469462299,P6,P6,0.9987533952631543
10428521902236830113,P6,P6,0.6092664688264672
3967927691870722243,P6,P6,0.9172081281741573
15164951760937112784,P8,P8,0.779189899429809
12459382651265156260,P6,P6,0.9144209710261821
11354390431349165499,P6,P6,0.9684203994882181
1665070859959593662,P6,P6,0.9202518576106757
6662394983306930408,P8,P8,0.8712335112163195
958291896195411187,P6,P6,0.9379078035684675
8154813502623622765,P6,P6,0.9921010499100955
11188390604426185819,P6,P6,0.93052424735165
672406512219380763,P6,P6,0.9775918915732282
10545579863904255308,P6,P6,0.962135034851603
11745977832713402979,P6,P6,0.979755190335834
18020973134364272571,P6,P6,0.9670208414577621
5604250523531880163,P6,P6,0.7274460955547185
16819769785852108265,P8,P8,0.588030039630615
1301442143728337840,P6,P6,0.9403741377015765
8946780745939028886,P6,P6,0.9271212167932825
2799449990088164233,P6,P6,0.9712710576648771
6146521544957808665,P7,P7,0.5795881582553442
16697085251909471364,P6,P6,0.9999544588986696
6398429312611159700,P6,P6,0.9793911123891683
13634839157565008959,P6,P6,0.6935359955984004
3859699593035257751,P6,P6,0.9606269730409214
10256719792376050629,P7,P6,0.5298523130444912
6709332079220766052,P6,P6,0.8377709999288813
743589847854132148,P6,P6,0.9692083863366707
9698495466150950131,P6,P6,0.9501646937581198
12232609501974540677,P6,P6,0.8768982280849457
15233326500647065781,P6,P6,0.9451811739829127
11532846999784818700,P6,P6,0.9906637983351918
7353020318194168569,P6,P6,0.5771951454364946
17433033565079393943,P6,P6,0.5350975018831353
13607737535409191119,P7,P7,0.7605435908578642
12381758255250126905,P6,P6,0.9708007358068861
11863930461863856838,P6,P6,0.9976478955830169
11768208688622279368,P8,P8,0.5469519229377195
7137160844245982709,P6,P6,0.8325365039647175
3316635309873600930,P6,P6,0.5184585211274133
2582115474344241176,P6,P6,0.8522963889213756
17383874156404069934,P6,P6,0.9591077768450048
10063473126269462524,P6,P6,0.7451741313358934
2652984875172954280,P6,P6,0.9840281755629465
6847539921517193065,P6,P6,0.9942899437689171
3030445939551418519,P6,P6,0.9668853656888375
15736647326091055380,P6,P6,0.6782789557817575
18185095513377324039,P6,P6,0.5594648564342012
14400715685770179166,P6,P6,0.9920590984256706
10883723757333365880,P7,P8,0.4823616210370302
8353250979582015615,P8,P8,0.854495047951545
15055574241695177571,P6,P6,0.983151851539552
14465182501109330549,P6,P6,0.973823468967817
3226353084132725524,P6,P6,0.9717145533451602
15507055982165473663,P6,P6,0.7637085105601776
4170144527927487270,P6,P6,0.9843196452845834
9619793827204641250,P6,P6,0.9718444839221878
14200318550384075201,P8,P8,0.6354002378148756
17267501133671106518,P6,P6,0.9696844144207525
5734350754090782928,P6,P6,0.6521517789972402
9727535249016766027,P7,P8,0.343215028614686
9934905157301490493,P6,P6,0.9165484166680613
10965865443238205732,P6,P6,0.9968486239112029
