uid,cryosparc_class,max_posterior
1906923461497065830,P6,0.9999999938664546
15790254107678218808,P6,0.9999994683198133
6869779733203904187,P6,0.9999999942585347
3235507558145462483,P6,0.9999999917663717
9104684829918807610,P6,0.9999818510133384
6154184475912961429,P6,0.9999999948663563
9106806047715665208,P6,0.9999999999860577
3456190448726038698,P6,0.9999998149242291
12486365277381911557,P6,0.9999992254853655
1487214889918544617,P6,0.9999999999999695
2337219873536165443,P6,0.9999996469763396
366705372240143083,P6,0.9999999999948033
9611442991143360184,P6,0.9999997984024201
7000990441391038533,P6,0.9999997917359494
5397069829346381557,P6,0.9999999923193869
16441329479724418993,P6,0.999976653474037
4635170039324903712,P6,0.999999999999997
6645937792462969788,P6,0.9999858256282879
12773471982664625333,P6,0.9999999995087732
5272232854385023090,P6,0.9964755528560056
2252040789074481551,P6,0.9999761464587682
3661165700253280238,P6,0.9999994004866842
13454897124961010513,P6,0.9999989623524244
4308650684242821070,P6,0.9999999963309865
14919106671585441731,P6,0.999752160350864
2565319778554863139,P6,0.9883681943853447
3496030284797212894,P6,0.9999995997727978
1728971393937130483,P6,0.9999999998719062
4486056265094241398,P6,0.9999977200715366
5617337165084363077,P6,0.9999979439597136
8010025853771814373,P6,0.9999997668291092
9406038911381849019,P6,0.9999991520711451
10929777576238722139,P6,0.9999999953387829
15700562109679060895,P6,0.9999999989651702
6885126200374545214,P6,0.9999852862616001
11837529525166639364,P6,0.9999998459909674
3135179987720442839,P6,0.9998849413240655
2995497932423362578,P6,0.9992461983597842
13192738345691176870,P6,0.9999999744133251
5572900668760976162,P6,0.9999999999989928
11898764855488561571,P6,0.9999999999996562
10515926120364447906,P6,0.9999999987981136
1232983198655773229,P6,0.9999172202069719
10594444228372492208,P6,0.9999999369966601
18172592662810464435,P6,0.9999999933290293
12870040176427719343,P6,0.9999426124054608
11778310988511575045,P6,0.9999999999997954
12437959830481555856,P6,0.9999999999988347
16692545334622759094,P6,0.9999999999881594
6422053177657341820,P6,0.9999563838181663
5174981753026920153,P6,0.9999999999906333
3936788428803283570,P6,0.9999999991567258
14448094598677422353,P6,0.999999999999998
9429598215305302362,P6,0.9980390164059452
565013970296563550,P6,0.9999999988758453
316348306402492939,P6,0.9995197023430512
11669434623685505870,P6,0.9999970138811527
4275933587201681987,P6,0.999737275156492
8043824142748063140,P6,1.0
8731677376744766720,P6,0.9999984567214085
16402334413538906608,P6,0.9999999999986704
5983298032013154502,P6,0.9999999997613884
1445441337032934810,P6,0.997419938937785
10286421894500428553,P6,0.9999999999962803
15197829472534468057,P6,0.9999982705344511
4239657125426255946,P6,0.9999999999999979
4421980564607381749,P6,0.9999999999739693
16581947746684312196,P6,0.9999997043330436
1606161828209943284,P6,0.999999668183328
10907883663380200290,P6,0.9999999984938008
7065476482389209038,P6,0.9999981019264725
13659455876531622166,P6,0.9999557402469879
12157903461647181363,P6,0.9999999167934519
7512070535586098756,P6,0.9992234814633387
11050184187154052932,P6,0.9999975310322152
13490981962917684961,P6,0.9999999999984449
10354758555815731404,P6,0.9999999999979686
17732455502671631311,P6,0.9999956805693437
8049136136543481663,P6,0.9999999691602729
5161451837411073513,P6,0.9999935528775968
7811802438313381951,P6,0.999999999950223
5905987750711320966,P6,0.9999999561708296
13342537117209945964,P6,0.999999977219365
11113920129549994889,P6,0.9999998916048343
6285595765295856573,P6,0.9999967369859926
3782480766140765296,P6,0.999999999998633
4581282849980138916,P6,0.9999999999813607
230665435045327731,P6,0.9999999999980849
11507648480446575152,P6,0.9999999999992693
14973983121074699760,P6,0.9999999999952532
786007875980522537,P6,0.9999999999875548
15687334424794366724,P6,0.9999999930713601
16676609005932384981,P6,0.9999999965407854
14176957823690343259,P6,0.9996704912881917
14485752757935555638,P6,0.9999997855625951
5213348840654248610,P6,0.9999999999999999
10958533851683949930,P6,0.9993449045990037
12975396142813891619,P6,0.9999999450984708
18082875975624584426,P6,0.9999993485479004
11241186492887340116,P6,0.9991117693465305
8302686990214437865,P6,0.999999999586695
4380121479672673463,P6,0.9999991318289028
2512773596743831637,P6,0.9999637995393795
7651802733942508448,P6,0.9999999727264051
15060357922497054528,P6,0.999999933133184
2010564869441159106,P6,0.9999910444600423
16605723857843207210,P6,0.999995473437584
831798880972115542,P6,0.9999983822494892
18012945783849084354,P6,0.99788266859054
1316571302680240527,P6,0.999952403831182
5969446075587043369,P6,0.9999999982912435
11146990393740728945,P6,0.9999841844635022
13432143605377360873,P6,0.9999999969478062
7051570013400176238,P6,0.9925160442247378
4083901153593415920,P6,0.9999999999999979
11634631655372348923,P6,0.99992001441661
6175759541905808830,P6,0.9999999999999891
8026526515906195285,P6,0.9999999184515662
2008046421177563647,P6,0.9999956360606477
5847961587174390279,P6,0.9998678905370785
17465696810416991129,P6,0.9953044548809471
13345646801630677017,P6,0.9998816648262783
18280532734339794206,P6,0.999853611672642
4846079279051873368,P6,0.9999999999901446
12686093159824366723,P6,0.9999999164902168
3311666393174701523,P6,0.9999999620104388
17245496461773707172,P6,0.999997436215346
11582154712692063756,P6,0.9999996239269298
2182091338330563815,P6,0.9999999972021737
13140777854649045116,P6,0.9999688704697404
15207233094159106689,P6,0.999999999086609
17458206971340699135,P6,0.9999823770099043
17172391640148532206,P6,0.9999999869433458
6609639848744240285,P6,0.9999999999999589
12981222368956365302,P6,0.9970347862939346
5341510679763225233,P6,0.999999720934104
10936553395503799032,P6,0.9999999996404304
8123441446437195700,P6,0.9999993422092671
6344360344441240743,P6,0.9999999999988709
2543792544881820716,P6,0.9999999994599691
13263289405904393607,P6,0.9999041738107348
1305661159963882540,P6,0.998659367522408
7841099451065277740,P6,0.999999995423522
5305428027737531148,P6,0.9999999999493548
8357840746614662090,P6,0.9996269190074163
5676445451855740523,P6,0.9999999203974471
10109581437907938295,P6,0.9999999989279148
10987936981509972720,P6,0.9999999985541276
10880828727925015441,P6,0.9991998241036442
5073107750616453474,P6,0.9999990518759817
12892495413802718330,P6,0.9999775907607948
17332960600465957970,P6,0.9999999975738035
5500256001611574808,P6,0.9999422056325862
14854435048029948005,P6,0.9999997727095544
8772570293656527999,P6,0.9999999999949976
6655421433663957784,P6,0.9879260332147214
15919526059599407847,P6,0.9999999999988088
9341813690998806514,P6,0.9999990297421257
16006623685681111289,P6,0.999999990337848
11782449897088310236,P6,0.9999999997829425
1556533070720208041,P6,0.9999973000251082
14535943217173889172,P6,0.9992258426704014
4374023176183167161,P6,0.9999999574527911
17005680798268249955,P6,0.9999999999905422
17817249930711259536,P6,0.9999999972602626
15896294657624145515,P6,0.9999790219092766
6177058677926063736,P6,0.9999999999555609
10903986214584058268,P6,0.9999999995211322
1375904818231246787,P6,0.9999998943625222
7712351497191199661,P6,0.9999988215508605
4849663030234329107,P6,0.9999993677883203
11397855660279056326,P6,0.9999998972442098
17942462642118259613,P6,0.9999983906263844
11135675677047488247,P6,0.9999807949677596
4009093749816997643,P6,0.9999986019670466
17494851407696918433,P6,0.9999999489495468
4618556485024880623,P6,0.999999998968674
5589628400636696914,P6,0.9999999996858261
5503820484249203119,P6,0.9999999999696659
9861095742047811265,P6,0.9999940744648093
11897166612384480684,P6,0.9999996233645368
2970364500139447165,P6,0.9999999999941993
10338838507080491142,P6,0.9999118729981797
9792207358632993446,P6,0.99999170786905
12769195429794795787,P6,0.999967076437194
18192578113685858217,P6,0.9807473105673504
18288774529244168163,P6,0.9999962107788471
7089748689439019199,P6,0.9999992837421716
10028477931331448968,P6,0.9999999973516032
15508724788235592210,P6,0.999996774486499
9618420262351796200,P6,0.9999999978950201
7990590739108167330,P6,0.9999602914505972
17648685522039904168,P6,0.9999953937226251
4318248055861094426,P6,0.9999737886450228
16103032575925330454,P6,0.9999995959376162
12288608617956327470,P6,0.9999897929113987
5127657449863406219,P6,0.9999996663209636
4073807856287803577,P6,0.9999999982626282
8203992912200718255,P6,0.9999996778240203
17647622252641395541,P6,0.9999999816345161
3538713064904697390,P6,0.9999999982757366
5293482890482991831,P6,0.9999964832649977
4101675050297417304,P6,0.999999432920386
8448601424859622075,P6,0.999999999890522
5104584911553897150,P6,0.9999999996425635
379930457931571775,P6,0.9999993903669364
4038341760583362866,P6,0.9999998164455279
14784819261482196560,P6,0.9242783313734032
4862075213715232754,P6,0.9999999993901286
15960456882335839472,P6,0.999995655703601
14087082369754533991,P6,0.9999994194634739
6464006860491354228,P6,0.9999999658438629
18348372648562411968,P6,0.9999999925458042
3142117299087114693,P6,0.9999999566561736
15337342740618730217,P6,0.999999768641427
10529360682639062911,P6,0.9999693621718341
13363992926090995798,P6,0.9999999836590827
11330905802603268133,P6,0.9999999995754142
14822960015873748512,P6,0.9999984693046561
7835949206301015546,P6,0.9999912895613694
9745278819987681219,P6,0.9999999379072689
11747237962316555519,P6,0.9999999999366902
10388028004035431437,P6,0.9999999996972961
4602332361689504927,P6,0.9946926392004609
11434028080664534639,P6,0.9999999996726425
1545623817637176681,P6,0.9999999992153099
17466520575686489678,P6,0.9999997529974369
3081474965502681080,P6,0.9999786803338129
9685759400241298107,P6,0.9999999993599381
3137905588262144871,P6,0.9999974799145677
5158773959824069995,P6,0.9999424438097034
14346211683543664189,P6,0.9999938841670548
3526174098542233518,P6,0.9999999999826285
8477626588539206033,P6,0.9999999705853315
12144031468810654352,P6,0.9999999984942105
3430582618553929687,P6,0.9999924947505267
3572718608175113484,P6,0.9999999999995677
9156837874422844529,P6,0.9999540374311787
2643536758009202198,P6,0.999998277073243
7364165894541830592,P6,0.9999932640233864
5403895804195261840,P6,0.9999999933400138
14381858820667075044,P6,0.9999991017694412
10912424263356359447,P6,0.9999999999992013
12462568639276008615,P6,0.9999999994106066
16306879376024657183,P6,0.9999999972098944
9335520558031465222,P6,0.9999834790433922
7775549445569432467,P6,0.9999898786981359
8327886076260078555,P6,0.9992159029615716
6870338257824794346,P6,0.9999999883649127
446335692671857725,P6,0.9999999951774851
17422286762605740376,P6,0.9999929897174715
8084142558983308581,P6,0.999987352695938
5540132840086792179,P6,0.9999999999742105
13267936027585939253,P6,0.999999999973251
7986623039897643349,P6,0.9999999999939986
14352188282295929934,P6,0.99999997102696
1657665553317111963,P6,0.9999999999999905
7169344329296181807,P6,0.9999996579753974
11734446190629227763,P6,0.9999837490591501
8072980259308541668,P6,0.9999999999859683
11012740903297730541,P6,0.9999999454639668
7252959668288525575,P6,0.9999995687087136
18433801200857458255,P6,0.9999999999784625
12267443276821278158,P6,0.9999999282660993
5412772598734995251,P6,0.9999999999255067
2065579360116380553,P6,0.9995418814022645
15484929674144854563,P6,0.9999999805089789
9663999592500579824,P6,0.9999999392152483
5060020593198160632,P6,0.9999997314988686
1161368707179078494,P6,0.9998215910398672
3945983369552308139,P6,0.9999999999999877
12209158991827529455,P6,0.9999999663709308
10795300426394009073,P6,0.9989973979260152
8518107135874552794,P6,0.9999994345528815
9775016211096171051,P6,0.9999999955680549
7794194903798624617,P6,0.9999999999982458
8867518961932217236,P6,0.9999660066001389
10400343632347239000,P6,0.9999999997983962
15644978725792597669,P6,0.9999906598617144
13630816467125724576,P6,0.9999999997884141
6824858058874050165,P6,0.9999999999852014
14950241236962604481,P6,0.999998345515826
4781817608368522472,P6,0.9999998603129869
9116594727628059714,P6,0.9999755566959238
2031336486010775925,P6,0.9999997098674924
1177312744940717309,P6,0.9999371384022842
17665841388545958170,P6,0.9999985941837376
13708797372660158919,P6,0.99998892376855
8864594711197594621,P6,0.999999999999958
18294930273217766517,P6,0.9999999513147967
59209509643157728,P6,0.9999977798051684
11121754607991638444,P6,0.9999999973790704
10616893237402007846,P6,0.9999999999953568
8035022416137153881,P6,0.9998592020654962
14115394705470286794,P6,0.9999968292163249
9068711875435282231,P6,0.9999999999981105
3803291333086616515,P6,0.999999561213367
6563015066828643904,P6,0.9999999608403731
9999216785806642447,P6,0.9996970243884764
14828673712407230866,P6,0.9999976446567179
10031297227105546596,P6,0.9999999999988274
4561416150305683372,P6,0.9999997565927453
7247351076920985717,P6,0.9999991640190717
12804891919516760706,P6,0.9999999999999998
2122746369343934056,P6,0.9999999987412707
7085610582515574708,P6,0.9999899189637909
8964881387392091200,P6,0.9999999997013176
13515176086309631094,P6,0.9999991017814157
8364637736957588684,P6,0.9999999981278883
224478414625865693,P6,0.9999999903945725
11253647677754326425,P6,0.9999999953058683
2914880397283641280,P6,0.9985674110429509
440720079199811873,P6,0.9999999933644851
9736301720502702778,P6,0.9992342033498748
17914575609183907876,P6,0.9999948501372276
8985376043338168459,P6,0.9999999999247325
2074725321803077563,P6,0.9999999982863599
86538971821748797,P6,0.9999627115715589
4756617937930461783,P6,0.9999975011257418
13098816380408986546,P6,0.9999973750290571
16295912058054985870,P6,0.9999984540900211
16988873031352840082,P6,0.9999999998793642
8778523439728971960,P6,0.9999999999862497
12515652398418513458,P6,0.9811475577451524
9613175153285150758,P6,0.9999995553852904
12873516537211009805,P6,0.9999999999616798
2098229672372230669,P6,0.99999718119369
3426471095934368875,P6,0.9999927319648553
5706492547679578169,P6,0.9993929243759545
2230512418146238698,P6,0.9999999792827287
12333049292189710137,P6,0.9999999999568807
6874876003227945278,P6,0.9995362850865164
1925487295701609020,P6,0.9999998027358995
13805708351617344953,P6,0.9999999999963466
6452897642656645982,P6,0.9999999712100494
7752854784474441151,P6,0.9999999691020581
12716140347574805707,P6,0.999999999994765
2175002461523366140,P6,0.999999999978251
16104423015969474342,P6,0.9999998047956592
8068041741424329733,P6,0.999989497170772
10253907113638398809,P6,0.9999997752037478
11052375536090125496,P6,0.9999705683673414
3638282974389780636,P6,0.999999758232684
14136263395289818714,P6,0.999999999994905
13630884330275690383,P6,0.9999999999999676
4678127464799627368,P6,0.9999999983177353
4836186545746465254,P6,0.9999999862944993
9469306673214061338,P6,0.9999999988242263
2522375939076778639,P6,0.9999999999989291
13622276964344073269,P6,0.9999992077228579
13070114485487994046,P6,0.9999999926216545
6808097727961959480,P6,0.9999999999999842
15270521475591171031,P6,0.9999999992380326
8442481211261648315,P6,0.9999999926001326
13375389941747561298,P6,0.9999999559211592
7302962956899294403,P6,0.999999872480938
14088471046749839787,P6,0.9999999999979309
5653089572475888221,P6,0.9999999350534303
8150124194177852934,P6,0.9999999999956115
979724325926659875,P6,0.9999992263975077
8933739097075047414,P6,0.9999999917840422
8580422095646705715,P6,0.9997913428306887
17651934930604993366,P6,0.9999747211172448
14961629065296987990,P6,0.9999999970300008
15702872142982667060,P6,0.999999872718772
17866430093145272818,P6,0.9988253044022607
376743007994007753,P6,0.9999992002751011
3016328143751284774,P6,0.9999999592503869
12710683828236917996,P6,0.9999946094558316
6075922668477297807,P6,0.999999999982951
16213247632465724944,P6,0.9999998348377547
14709609732775973576,P6,0.9999999997001443
3364256998836902521,P6,0.9999999982150946
12902848592994371011,P6,0.9999979315919636
11491895079493950080,P6,0.9999997932722523
17862420415410613813,P6,0.9999989069352001
7527608874195715320,P6,0.999808973281788
12071297393973003025,P6,0.9986660184328514
5773916766790788476,P6,0.9993480954383498
16948778518292989250,P6,0.9999999999939565
16416858911498714036,P6,0.9999999999991267
7080460522088585360,P6,0.9998377028273394
16404657110622446186,P6,0.9999999969594792
9359050159330817957,P6,0.9999999999999973
12676656277166279014,P6,0.9999999993641862
12610617333097708666,P6,0.9999999999656417
9449584779087724172,P6,0.9999984854414639
17794813876940232265,P6,0.9999999999197116
1354269489381885492,P6,0.9991830041905996
1852229024442503540,P6,0.9998871319693046
16912263876486284199,P6,0.9999999365366662
16396408182534128949,P6,0.9999996623876423
13274784168765348402,P6,0.9999999981104231
298591394392764240,P6,0.9999995201386471
17080229286912577431,P6,0.9999839172446826
12126248648673260513,P6,0.9999999997357958
11829982179837043514,P6,0.9999808704567785
6702157616161038484,P6,0.9999999999911693
9254855536182187908,P6,0.9999999997067637
12274476308248541707,P6,0.9999999989820922
16134509326686802967,P6,0.9999962937005
9524350861793889768,P6,0.9999999980787926
10481917891002610312,P6,0.999996601006954
15501841677883915807,P6,0.9999655637778415
9247614849384840267,P6,0.9999999957871853
1371633028343723486,P6,0.99989908911581
8818557771793008295,P6,0.9999999999999273
17339662805384224975,P6,0.9999811486245602
6865411084165567770,P6,0.9999964195516112
3077015203509787508,P6,0.9999829857729678
15619166606824764284,P6,0.9999999999962033
502839075422902552,P6,0.9999995371707127
12461824769022526843,P6,0.9996874121727258
2935404441066163292,P6,0.9997197827164065
9769980455400491183,P6,0.9999973157995554
15485562376861545696,P6,0.9999863541670415
15596278255502538688,P6,0.9995569884808169
2448569581192552763,P6,0.9999933109954099
8145248444292519139,P6,0.9999999711373466
6807221514844521769,P6,0.9947671597797488
263275872210615989,P6,0.9999999992006844
11576573996327809566,P6,0.9996489046268121
6410555702322398135,P6,0.9999999880099666
7219695659499510579,P6,0.9999955917621445
13234424971012348338,P6,0.9995088807360926
7728545917151438792,P6,0.9999983827712021
15987570860935053068,P6,0.9999020855220231
9089507112785037543,P6,0.9999997837103494
2834838690164732744,P6,0.9999999999999911
16184349910389489848,P6,0.9997181424903405
14219542821035291755,P6,0.9999999989212417
14275324077806176746,P6,0.9999697532670644
13513290080747833919,P6,0.9999993348262761
3031532394693604037,P6,0.99999413356937
10016971211750973191,P6,0.9999996323292059
7204928916610429640,P6,0.9999998766513081
2798060297544883683,P6,0.9999278136977565
16332848772197196905,P6,0.9999038126612027
14221938800675642604,P6,0.9999962031673063
675353699665572709,P6,0.9999999980238735
1869713760728616081,P6,0.9999869801621457
5789267910316368584,P6,0.9999566807817881
4035696176443116452,P6,0.9999980324685739
6513509861597777983,P6,0.9998529720867717
4360909495666374432,P6,0.9999992954789064
1345897486601421894,P6,0.9999999997505505
13011515166758375745,P6,0.9999999928883363
2494900940366483654,P6,0.9999603970642483
10706672516141363016,P6,0.9999998878811227
16892725307851652849,P6,0.9999999789509644
7465207638496725448,P6,0.9999999999727237
8953380693208363480,P6,0.990827624664892
3817785929868238743,P6,0.999996984292077
638798169411767122,P6,0.9999999998552264
9633240747609482592,P6,0.9999999999999848
1837003869114187340,P6,0.9999996646221789
6055108139317186200,P6,0.9996521641714394
3280663078149598462,P6,0.9999997837538454
220031624862504004,P6,0.999999839114027
4763701858709971685,P6,0.999997792011391
10330767110745969446,P6,0.9998913114840483
16279540289047270033,P6,0.9999999910379616
1870195165100728123,P6,0.9958215550955889
13557369538741281347,P6,0.9999995152393849
2460310632913998910,P6,0.9999995622424955
15104145291524884442,P6,0.9999999986656557
1573822498934588380,P6,0.9999999981178166
10192239887539632689,P6,1.0
8691232230816484067,P6,0.9999999958029187
5600946752698091454,P6,0.9999958059104799
15429049353859290477,P6,0.9999782721772829
12374670039049570337,P6,0.9999998211904321
12879069079509855136,P6,0.999999947135125
17876313245691908109,P6,0.999997692342957
6523568414644809291,P6,0.99999999999981
5787337525279563437,P6,0.999999999999882
15592407461627751538,P6,0.9999999905803582
13317506772978952168,P6,0.9999999880167659
13535151994506044913,P6,0.9999961311152895
2976397497314859399,P6,0.9999999999940965
10185020120753459024,P6,0.9999999993298576
10486864109942244553,P6,0.9999732952289807
11834659381917315613,P6,0.9999999997081799
11512975029162769975,P6,0.9999999787357292
4687290182655338601,P6,0.9999999998136389
11395860538711385994,P6,0.9999999999999949
11552500017951249478,P6,0.9999934402876047
3699798014442685361,P6,0.9999878626196984
8602964523299476076,P6,0.9999999999994895
15363869341662345617,P6,0.999999998829896
594080609173843430,P6,0.999999815904513
13478538199450424279,P6,0.9999976539813231
2835484447218713433,P6,0.9999999767001293
6559293520672585181,P6,0.9999999999792598
9796971829531368683,P6,0.9999999998835378
10760204726966549063,P6,0.9999998222634542
3567776294475840169,P6,0.9999999999998942
1717827495015324615,P6,0.9930861879279499
11615250239571180286,P6,0.9999999999922848
5148388933087714847,P6,0.9998908901390894
16372214240820071341,P6,0.9999999919900243
15646231885710900257,P6,0.9999999999972723
13812216097953195910,P6,0.9983025891899499
9283829063776493593,P6,0.9999509576800532
11451306712593263684,P6,0.9999999981413592
4395046047928774989,P6,0.9999998235601408
13211882156698739178,P6,0.9999988810541031
18302711114132433255,P6,0.999999999999815
7615769944746300980,P6,0.9999999701811477
5190978650819929847,P6,0.9999999999983542
2928248015759415127,P6,0.9999999736755507
11251041711728731870,P6,0.9999999999813013
7979180157170943267,P6,0.9999940225935156
7033759464881019499,P6,0.9999152712661094
12347836120422239689,P6,0.9999999999999442
11814917512098913331,P6,0.9999999998360152
8711145173619645545,P6,0.9999985787438697
13725827697228679649,P6,0.9999995537224406
8789936915645557294,P6,0.9999999987295134
16892200689238788118,P6,0.9999999999980983
5941488970824409952,P6,0.9999343336824791
3348138035887828067,P6,0.9999999985255206
13544993170038965125,P6,0.9998647969383865
4463923394265214104,P6,0.9999999999985333
2430913149764909501,P6,0.9999999999779704
9591033365069846972,P6,0.9999999068660607
14677131606560426108,P6,0.9999999992447
11500992491406624752,P6,0.9999999999927235
16569125083146205419,P6,0.9994257673477224
5758214101875846236,P6,0.9999999999899969
16378713591374773254,P6,0.9999999828052565
1782686315321503681,P6,0.9999999717912198
9128927057729130988,P6,0.999187192891086
11948194740736751605,P6,0.9999999999478932
4386774326504442160,P6,0.9999999999999996
5757626097108933170,P6,0.9999998848094637
13668936572014783996,P6,0.9929843390427856
6099168548855485505,P6,0.9999999987830294
15084537052512035051,P6,0.999999999915092
8636020852506938617,P6,0.9999999999999647
2963071568067043961,P6,0.9999999999686322
16998047774053740426,P6,0.9999999999999852
2136633766583515239,P6,0.99964580634237
12366670955358728065,P6,0.9999999998864297
4871179201442820131,P6,0.9999999950833662
1854404005094279540,P6,0.9999999785523904
11453825691240457936,P6,0.9999957853939737
12150291736513135445,P6,0.9999999831355901
6454603127058178017,P6,0.9999999918046489
16410401266265356586,P6,0.9999998665664673
16652750342990289836,P6,0.999999922940595
12524205516169775518,P6,0.9999950533379455
1522975770750393790,P6,0.9999999999999636
11496748417117882069,P6,0.9999952706531008
1051188703645973914,P6,0.9999964922970911
11132714089922872162,P6,0.9999996904592154
1342898006029591813,P6,0.9998332379996462
743872934945809265,P6,0.9999999995036939
14800363939612868801,P6,0.9999999944010661
15451103532150155977,P6,0.9999964544170198
459548875815290020,P6,0.999959936070446
6146605523507568137,P6,0.999967293068082
9162987311699645341,P6,0.9999810177144507
2397778228303567834,P6,0.9999998521454432
5125712282294456569,P6,0.9999995198218421
5221741458641705479,P6,0.9999996603649438
15277608590657642807,P6,0.9999806731767517
2771512963706346242,P6,0.999999999455607
11116559573602932698,P6,0.9999995588472032
9885176156865246594,P6,0.9999999999306536
15284533897640431842,P6,0.999999999998893
6440531470041850354,P6,0.9999985910385967
3543655555172541766,P6,0.999997532199253
546231291755830986,P6,0.9999999999972933
4556617053557081408,P6,0.9999841856322376
17986047165009843366,P6,0.9999999999960814
11753308819830162645,P6,0.9999981872847226
3091513776940546362,P6,0.9999973728439568
3788790244778697886,P6,0.9999907052480151
2166758145834567844,P6,0.9999860352171078
1511610893380326184,P6,0.9999994080141323
9666527281715226304,P6,0.9999999789979296
17016357157162146025,P6,0.9998675895214054
13262081984890760499,P6,0.9999999999988762
8396205243454247364,P6,0.9999999966264661
14120975262850237772,P6,0.999965191650032
15750660683922434298,P6,0.9927212760262951
11343254145424878631,P6,0.9999999985911231
833521841154743535,P6,0.9999999999711396
8197185708218062555,P6,0.9999999945918965
9280723269667494668,P6,0.9999936978182699
3425022131818362167,P6,0.9999999999999831
17838562872460968320,P6,0.9999995781604
4227091619770303168,P6,0.9999999417314416
2586883634450175930,P6,0.999999476640561
151657906891099086,P6,1.0
3701856060959618423,P6,0.9999968742017138
9188634102652965451,P6,0.9999999997204997
17935142042369364570,P6,0.9999999999927456
6135446054860417897,P6,0.9999997946699035
10559288129137513268,P6,0.9999999639389139
12560260401655688117,P6,0.9999998759857002
7835106400311548159,P6,0.9999999997520751
4600285448036321832,P6,0.9999999999995656
8573177599560183060,P6,0.9999999844653973
2748339329230527145,P6,0.9999999885462189
6612514971144167773,P6,0.9999999999999999
12465469731317720796,P6,0.9992130452101238
15351151613899486060,P6,0.9999899482500462
16246652647823449237,P6,0.99999951526511
4322807524397617384,P6,0.9999421875127994
6121826636043840235,P6,0.9999999596812027
3926470874478180813,P6,0.9999999999992328
15732381285673030301,P6,0.9999999949686729
14327633096905557300,P6,0.9999999008809348
10396264476302288671,P6,0.9999352973612331
66956042760525951,P6,0.9999999911835316
4400748956512755856,P6,0.9999999999751074
14819252506023968279,P6,0.9999993808516072
17202689886532473112,P6,0.9999999999973568
17390370807268530518,P6,0.9999999452160261
12231217007735944885,P6,0.9999999621553766
553202643122488041,P6,0.9998038544289586
11143212301270238811,P6,0.9999999928477512
3632386598252476243,P6,0.9999999998381847
15520426086485625134,P6,0.9999999101036039
10127856802365514581,P6,0.9999999999963021
7726083506577860728,P6,0.9602121782649393
4897140677108999083,P6,0.9999999999978729
1960671760870507149,P6,0.999999981416488
9815564643426661599,P6,0.9999999999868726
510320257692718251,P6,0.9999984795020194
12188613711966405447,P6,0.9960534202302648
11552927228563315173,P6,0.9999999999873952
3499228668641754791,P6,0.9999996331656071
6130385286359299484,P6,0.9999998460277691
2256484913376017648,P6,0.9999999999999986
4401182969590374629,P6,0.9999999999304136
16945790221375517494,P6,0.9999999977755364
15804455017783009875,P6,0.9999985118391846
4269226801496990986,P6,0.9999955080992052
15595758427304895409,P6,0.9999999719123717
8471463725064686686,P6,0.9999795251023426
1087698402125703207,P6,0.9999999075466685
17844310426334254045,P6,0.999999370727054
8926332809753774887,P6,0.9999999982126443
583818646520866884,P6,0.9999999743946821
13992065898990713465,P6,0.9999999931534063
14999169275710550869,P6,0.999999994264587
8924708838784848277,P6,0.9999999994597217
2705701345107374462,P6,0.9999999982415244
3484583584846288856,P6,0.9999993367186018
2885826465395969935,P6,0.9999999987011017
12843499397796506682,P6,0.9999999914144059
11300147314202891539,P6,0.9999918410295049
16328737027519852934,P6,0.9999998804450217
16675504574762873943,P6,0.999999211185908
2778232000839382718,P6,0.9999995403087506
10037088025224301295,P6,0.9999999994322882
9622003886117084760,P6,0.9999978419185575
3867467757934598033,P6,0.9999999996851393
2584948563599139825,P6,0.9999997695321932
8470276796698247384,P6,0.9999999999995492
10412325006403385158,P6,0.9999999992527703
16808559364301053844,P6,0.9999999985115413
1186915736904579778,P6,0.9997473374121736
6794757879543984435,P6,0.9996861883137085
11018415334463438040,P6,0.9999999689438736
9516616179430767193,P6,0.9999999999999837
9450743323144347821,P6,0.999999982118447
5949788099749914966,P6,0.999259193542678
11793766350498387177,P6,0.9999999931342728
998152583601961828,P6,0.999419486465649
13674336166921536877,P6,0.9999975450027894
15504238316767315615,P6,0.999999999844425
2038907970163832208,P6,0.9999999867762154
16998496850378854467,P6,0.9999999742945371
11383482175150363756,P6,0.9999999999998941
3357026621445847216,P6,0.9999999999999584
10819611322413081402,P6,0.9999975652271664
11284980967674383949,P6,0.999943652078394
1821251129763325218,P6,0.9999929004264927
1606689972367400993,P6,0.9999999998665761
4456838594562751482,P6,0.9999999999984933
156621424842853262,P6,0.9999678076667861
3740423958183026668,P6,0.9999999993666697
2306365034245278167,P6,0.9999999937618239
1490524146558382721,P6,0.9999985609112916
17671921287187055005,P6,0.999999999997539
2417422997033220482,P6,0.9995271316207545
3617536320861148069,P6,0.9999999824626563
11668368226566397754,P6,0.9999999999775011
1803302274904158496,P6,0.999999989481362
10074370912848759187,P6,0.9999999582739262
2553899192860073413,P6,0.9999999990068906
11444530074068045964,P6,0.9999194186931035
3102049129279567890,P6,0.9999999985202009
12708882783928304681,P6,0.9999998072693796
4149919437327273740,P6,0.9999998357306662
10809297750510904765,P6,0.9999999999333986
7250566636513541791,P6,0.9999999999687316
7549217734271879499,P6,0.9999999999923749
6711192531186108120,P6,0.999999488737046
16886040606466032783,P6,0.9868279035982817
8230694783133830630,P6,0.9999600919074768
18153966464872446286,P6,0.9999999865611061
