uid,basin,cryosparc_hard_class
17900554658198419200,2,P7
1349834891047350178,2,P7
4439182046735599849,2,P7
2980076738917437262,2,P7
12522921397361799422,2,P7
7510627204729375596,2,P7
6511627638982528337,2,P7
1108620213677163729,2,P10
13063642393365897692,2,P7
3827808945480102706,2,P7
12467919484600509977,2,P10
4751813412022612650,2,P7
12038841696501789355,2,P7
14247427628230463279,2,P7
5882371387051178539,2,P7
18362587711402797930,2,P10
8286122419799828400,2,P7
16474705113792475770,2,P7
8724242132849406763,2,P7
8787647769432937245,2,P7
9710347942342340172,2,P7
12411034989670176113,2,P7
7253842990763218942,2,P7
16866230718327580358,2,P7
13011421977111613038,2,P7
7997704571234295448,2,P7
9036133479725918079,2,P9
8709361773321306645,2,P7
14996479270496792767,2,P7
16029223407582272908,2,P6
12562530877710408649,1,P7
9730625914100543142,2,P10
17908065564833498231,2,P7
7031820576078388016,2,P6
3271145203825489284,2,P7
11546685899619476912,2,P7
2082070719429765383,2,P7
14826822927736055960,2,P7
7395159977743214892,2,P10
12212182245088618685,2,P6
2506563120677833253,2,P7
11890722288752319722,2,P7
12226052936598068235,2,P10
13903346053183190462,2,P10
7656957232428698817,2,P7
12770932386702472450,2,P8
15853022766628481064,2,P7
8006805142507737461,2,P7
6441564859781634273,2,P7
3460909211764806349,2,P7
17831672843703671295,2,P7
14447519294450068073,2,P7
6991401249975353334,2,P7
4368988093326967367,2,P7
15173612690689888223,2,P7
15219296593602956196,2,P7
13727124482428776101,2,P7
11432338358344043416,2,P7
34527990991319438,2,P7
4178750985656948034,2,P7
9057725825931205783,2,P7
14294945408904818928,1,P7
3879758392983588380,2,P7
10058606656469539905,2,P7
1642697114318635472,2,P7
16689444925867746988,2,P7
5057498447275081104,2,P7
10874846864637104051,2,P9
12271464894656799923,2,P7
3878859395190386444,2,P7
13416996350376227908,2,P9
17923774636382665560,2,P7
16957089781605490964,2,P7
649622781773321478,2,P7
13980297563628785066,2,P10
5805268179294111049,2,P7
14838320253491149629,2,P7
758407143315273415,2,P7
1682421277496919862,2,P7
7135828391764212640,2,P7
8371535659639205060,2,P7
10290296608623670154,2,P7
10864658828426498110,2,P7
2722395997283445950,2,P10
11716556471467937804,2,P7
1244756425591387968,2,P10
15924047537154135559,2,P7
3001564114122235219,2,P7
11027189147559894748,2,P7
6167629292367100712,2,P7
8484251060954401622,2,P7
7194768884110181578,2,P7
1732102367764965266,2,P7
7279733195154245405,2,P7
9477464527801242840,2,P7
18169244288260502267,2,P7
14566248999209721270,1,P10
613333037112906487,2,P7
678690876343407341,2,P7
9438003707632632730,2,P9
14100348376545129520,2,P7
6924680623537363123,2,P10
12113130921903774190,2,P7
17230422947653838959,2,P7
534488264884074739,2,P7
1478672154811242002,2,P7
9631543472350866000,2,P7
14633015639513389275,2,P7
13272067930328359211,2,P7
2200521727400733750,2,P7
5421955198799126634,2,P10
6130463388809054981,2,P7
8993154124042045081,2,P7
16942862684219918358,2,P7
15320515132650290591,1,P7
17281055010480279329,2,P10
13526665423402904983,2,P7
12097692634465286609,2,P7
16054026553548077164,2,P7
10268872513403269121,2,P9
6887508660370075598,2,P10
15855206185365813348,2,P7
3745890477477647320,2,P7
37089525130535180,2,P7
14737918037969775204,2,P7
6236679698721457980,2,P7
834528402388255141,2,P7
9503010010952833695,2,P7
1929940773494045252,2,P7
4229466784354396705,2,P7
10026291096400437150,2,P7
15832878441911934906,2,P6
5385041762821321409,2,P10
2412864368570669489,2,P7
13698532975330383385,2,P9
17592017989600097429,2,P7
4998288145107886802,2,P7
18383684252524787881,2,P7
4954638269676380388,2,P10
18332330367989490752,2,P7
15332871385393306624,2,P7
6678163841087705693,2,P7
10695993666789947502,2,P9
4832553518323143932,2,P7
400648023460748274,2,P7
133936043962282429,2,P7
17646769974012100014,2,P7
8468564158729012444,2,P9
17651797721871387086,2,P7
13839986334189749594,2,P10
3000520544644006279,2,P10
1050455737425368974,2,P7
15011965502796999648,2,P9
12541783465869898117,2,P10
10897703352265240912,1,P9
10681468237379327932,2,P7
13708650383618583817,2,P7
9063737156529643201,2,P7
12545148806291605853,2,P7
16223982610817289304,2,P7
449474550797618643,2,P7
7847919342155357915,2,P7
6035618876456502449,2,P7
5970739565428739351,2,P7
6505895845419376209,2,P7
13659616952275825945,2,P7
16397719235887745466,2,P7
4663834707278579622,2,P7
8403511454419682433,2,P7
647887185574556834,2,P7
14979187567829017840,2,P10
7428651676383333309,2,P7
7830290161463741254,2,P8
625330296518367967,2,P8
17209587268457088923,2,P8
8797115495058106543,2,P7
11110851025128394376,2,P7
11728913758265538468,2,P7
3011180012392675731,2,P7
4485846022915486160,2,P7
24088897442570935,2,P7
6559938748911681271,2,P7
5878006650684763403,2,P6
8888850678622696090,2,P10
17086737977898188509,2,P6
9347303673004226110,2,P9
1297480579073701935,2,P7
4712910852448162292,2,P9
4672410971229563802,2,P10
4162579608794546396,2,P7
4080539658604909116,2,P7
5441785637372909318,2,P7
9188339132208591607,2,P7
15088733150706635572,2,P7
9608005608826136441,2,P7
15686790923970277767,2,P7
18104732561999116090,2,P7
17716749145403379762,2,P6
16038283670704786834,2,P7
10403551419520680170,2,P7
10155688783593598901,2,P7
15796466958413124114,2,P7
17202475136198188626,2,P7
6393406297941372199,2,P10
1024465042562311745,2,P7
8202283625803336042,2,P7
5677290281477401611,2,P10
3739710910863334003,2,P7
12793524884293601782,2,P7
6002673608063777366,2,P6
6538493328173573301,2,P7
1179397130835652547,2,P8
13958588609182836384,2,P7
7978865884356281462,2,P6
4939975857704899317,2,P10
5793156245395238571,2,P10
8244736347858155247,2,P10
15568460413030523665,2,P7
7318522718177626320,2,P7
9536334807056076395,2,P10
8629284867893520592,2,P7
12211452674315312950,2,P7
5747618144029250491,2,P7
16346456966739664236,2,P7
18047926417361731435,2,P7
12623909665409717641,2,P7
12472070455412964597,2,P7
6442056537714341388,2,P7
5688617948037011989,2,P7
8050918559919290149,2,P7
15943015265489251231,2,P7
17293064333166426,2,P7
5986568105867660316,2,P10
2925007364822041997,2,P9
2309904607308862424,2,P7
12555698586641021960,2,P7
3833207937274331852,2,P7
18096170540578695068,2,P7
4052857370208226194,2,P6
10529464727759899177,2,P7
10779522620140468599,2,P7
7427797861963050479,2,P7
17970209822518486507,2,P7
2928764094833561791,2,P7
4332078214294453093,2,P7
3072362267712911079,2,P7
1415928076566331694,2,P7
10771220639883356464,2,P7
13971649006238647532,2,P7
17476601820200022395,2,P7
12796858670714059899,2,P7
14933179631878399747,2,P9
1283946842968420103,2,P7
4301192076135568947,2,P7
12882281930229420048,2,P7
14355185435300185762,2,P7
6220734503808708952,2,P7
12296338152274270820,2,P7
17389203924260612750,2,P7
14726822599319330442,2,P10
3595780933685268047,2,P7
4616532345476055674,2,P7
10866508130936425470,2,P7
18323707012435371531,2,P8
12857308966875683323,2,P10
14083972113695276040,2,P7
18391380677825443270,2,P10
16975071443879180344,2,P7
2382007654613251842,2,P10
2153070402384609189,2,P7
9600683476379789541,2,P10
6713453986168031819,2,P9
7899664568791762025,2,P7
15828130382642666820,2,P7
3899852450325615310,2,P7
10720842228829037053,2,P7
866294893989733754,2,P10
17516508357162268522,2,P7
18366461938590776823,2,P7
4478012608073597713,2,P9
13150033020441990147,2,P7
4259012318880103865,2,P7
17213300095549959753,2,P7
17972161773807498020,2,P7
15205137525742115425,2,P7
6553952442769383944,2,P7
343605158136144511,2,P7
15893031974340324056,2,P7
7097675853453166064,2,P10
8527827265857722152,1,P7
2217318224574608717,2,P7
17595035153059171049,2,P7
4376445560352426978,2,P7
10617366970978152282,2,P7
12053091663504699755,2,P7
18201632512370304090,2,P7
8740088640743293415,2,P7
2321671878410744311,2,P7
11760624913621271752,2,P7
12399604438114770296,2,P7
14717032267603609448,2,P7
9958092810318479010,1,P7
2050316344830738707,2,P7
14695321551496323624,2,P7
4789858184322386646,2,P10
14326831342983736473,2,P7
15205960224768838782,2,P7
199149328415485645,2,P9
15825490038626342961,2,P7
16512024592246637532,2,P7
5720267989147498539,2,P6
12764673980501202602,2,P7
17145197997915982107,2,P7
5056469553413320272,2,P10
10718015117972395846,2,P10
17424507814394044687,2,P10
8594116461241258034,2,P7
1455433822396402028,2,P7
9660837607859190560,2,P7
2916153266988731522,2,P9
14485035867386934772,2,P7
7512424368260119724,2,P7
10487275655355996398,2,P7
2601204574765414394,2,P7
1667985074868737680,2,P6
2825826271833087083,2,P7
3975907506917092259,2,P7
14989554748733819335,2,P10
13233987441891766122,2,P6
15528908644963709829,2,P7
17847498829008026078,2,P7
5508218707572645209,2,P7
12479645565288014877,2,P7
16929972128088343716,2,P7
3805415815186049642,2,P9
16319713020435691131,2,P7
3399073871600873008,2,P7
8405863629834513063,2,P9
8361483440855700020,2,P7
2403551436930207831,2,P7
16831517159931265470,2,P7
11022276900760057861,2,P9
12485318629932379315,2,P7
8233175266022558309,2,P7
160303917668937793,2,P7
9628974293999116380,2,P7
2184168947351015246,2,P7
15011549799892794881,2,P7
3061532395774671164,2,P7
9083203582452946552,2,P7
15851646380513973435,2,P7
6437216264819205977,2,P7
3660122720078232177,2,P7
2913107447166541287,2,P7
18348476853748958184,2,P9
13131945483935165307,2,P7
18232291363799456873,2,P9
9973581441389187392,1,P7
15280469378516708257,2,P7
16001849606691743646,2,P10
2816058690735241552,2,P7
7529090697067171322,2,P7
15700499009471563799,2,P7
11576984166560524876,2,P10
18216766557816996120,2,P7
5397232781629280233,2,P7
4947816468758457845,2,P7
2300337684859411245,2,P7
73324237474538921,2,P7
16680795162687918240,2,P7
2096854632335839777,2,P7
13299893772651780756,2,P7
15468206747792636630,2,P7
9189097361474582652,2,P7
18351238487624083547,2,P10
4309001853569844433,2,P10
4353853669432345837,2,P7
2084269739608253821,2,P7
17455146235326642858,2,P7
14622184769754644238,2,P10
1235143513257338959,2,P7
5908954776673528602,2,P7
1196523246402036090,2,P7
3247984249414868416,2,P10
10657663524900800681,2,P7
2524012790825503100,1,P7
15824779387585259455,2,P10
9384299669293808806,2,P7
3653790331878008293,2,P7
12461606595351291860,2,P7
7666502218569456576,2,P7
10553888562215793214,2,P10
13203236004825389860,2,P7
16183996795425764323,2,P7
6618282709646054524,2,P7
11772374812803498766,2,P7
8143219660609622336,2,P7
1305976343288223291,2,P7
2419122074369799367,2,P7
17593951142677299585,2,P10
7945990612514962475,2,P7
17260392668954777588,2,P7
6242223725265788082,2,P8
8943062441307947203,2,P9
1590105732944622547,2,P7
10219086138992353823,2,P7
16805942039459607638,2,P7
1366151215077544257,2,P7
17032994341346650358,2,P7
7537130476824865617,2,P7
12287428251865293030,2,P6
4191139627211544486,2,P7
7697615630363589860,2,P7
18201568705741928029,2,P10
6340210926641250244,2,P7
7832135205569345412,2,P7
1691206843358935953,2,P7
8393913379004194299,2,P7
16203785005504329251,2,P7
2720832294464504533,2,P10
1368474646203030877,2,P7
12937195227365737140,2,P7
11307921437615325863,2,P7
6905789159007002547,2,P7
14401985740211698942,1,P7
18412418018778337640,2,P10
8084265420425693298,2,P7
17356866328185660809,2,P7
15571912264663603572,2,P7
12350552471811672279,2,P7
6204895215381861257,2,P7
5443120212107352956,2,P10
11024179732090643342,2,P7
3920892481699204508,2,P7
18300147254348101065,2,P7
1695897017549288135,2,P7
15362204766394401018,2,P7
1686607887033842336,2,P7
8664449678587588062,2,P7
1912917536871252574,2,P7
11087205600842108563,2,P7
653704926202067378,2,P7
9999542311117947657,2,P7
15855454994452033300,2,P7
11784805154407756318,2,P7
17639707228054409749,2,P7
12460064782121570533,2,P7
2572046239369399460,2,P10
1907797312084428490,2,P7
13630670719844512877,2,P7
4548629452123010235,2,P7
9894158054575333467,2,P7
6895359703695795908,2,P7
1210463367893826476,2,P7
1255568312590343191,2,P7
14801915404058905919,2,P7
14190346551503417208,2,P7
9045228073623678464,2,P7
15381839077464412643,2,P7
1887631442346849876,2,P7
16503764807503419671,2,P7
15038792756645274225,2,P9
1928974224045070903,2,P7
16982396546647884467,2,P7
4386387335793221692,2,P7
16404078931846616003,2,P7
8954330780640763892,2,P7
3004532308992555044,2,P7
15467783002320273737,2,P7
14418704535669927781,2,P7
2740985951333579600,2,P7
1584407225699572980,2,P7
226970383040860636,2,P7
5698400362164236178,2,P7
1186439161780581436,2,P7
14850854312651795973,2,P7
1023367621082055545,2,P10
10377294078001830292,2,P7
17638354509401488127,2,P7
5680197558751698061,2,P7
2619654724306031083,2,P7
5341067652814470365,2,P7
18398696508587621693,2,P7
10249562083693574096,2,P7
4738888514943455153,2,P7
1637834402176501269,2,P7
7993691013046634435,2,P10
8356156092709918115,2,P7
10148283940805241593,2,P7
16717785003900749012,2,P7
1684431366943316484,2,P10
546900144735767780,2,P7
479018427102627650,2,P10
10628902339573993166,2,P7
1558873426214226103,2,P7
6042999266324970221,2,P7
306603763480384919,2,P7
5328244468761587920,2,P7
9045715411416002595,2,P7
9088043970956518143,2,P7
8058517035231549982,3,P7
16436485829910352516,1,P6
13635656771193031625,2,P8
16379397866364970772,2,P7
8215487775830867516,2,P7
16617665342412723546,2,P7
5527473947406566159,2,P7
4359803656493164162,2,P7
5871875271868619213,2,P7
2456100011771416378,2,P10
8658372491642197553,2,P7
1958348207084304668,2,P7
11152539826008777173,2,P6
6800372964458366092,2,P7
17201798486336611944,2,P7
3613594135031621526,2,P7
18038739945672142990,2,P6
1641950736161580898,2,P7
16029587810365917925,2,P7
12321456598975890887,2,P7
10070546707897527790,2,P10
15280310568259729291,2,P7
702052434642832248,2,P7
261247029941878520,2,P7
6951791945700735545,2,P7
15851664870857266292,2,P7
18295187939091463548,2,P7
1096432425026876493,2,P7
8807016559560023291,2,P7
7504592998577568335,2,P7
8366624024360940550,2,P9
10461204422797587027,2,P10
18076446297662903107,2,P7
11334131606158433758,2,P7
8527370663865704741,2,P7
10562403316994859926,2,P7
215403824642193561,2,P7
10410546053861319383,2,P10
13968970948034786980,2,P7
16580211070484439475,2,P8
8775908822211590105,2,P7
7397648002107589736,2,P7
8021539659901841506,2,P7
17430894934218404494,2,P7
17412778016374485755,2,P7
1149349761593816172,2,P6
4187469741449391329,2,P8
14301614710095065019,2,P7
9593342681673860206,2,P7
15188615386545427329,2,P7
5822856542096504600,2,P7
1088810173264285920,2,P7
16030610130764426227,2,P9
9999909926057707588,2,P6
7065427532034469101,2,P7
2192398053714061632,1,P7
3244783318054899304,2,P7
3733163977341310621,2,P7
14859902778293914526,1,P9
378412049505439553,2,P7
11787663504787510187,1,P7
10742252082452366827,2,P7
10421961043397086095,2,P7
16720263148052344655,2,P10
10474464785082429065,2,P6
754347290286760453,2,P10
3052628048003998348,2,P7
828836304088905191,2,P7
1540850181694946796,2,P7
2335996620828000170,2,P7
4772066930392957065,2,P7
9453486963990221841,2,P7
3277637378841131919,2,P7
11918933213676937616,2,P7
18128686770440867551,2,P7
4962320919310159460,2,P10
12288444143618271667,2,P10
868891697022367200,2,P7
15343885705569886278,2,P9
4242257572868468031,2,P7
292325326221908240,2,P7
12259050636238504582,2,P7
2787214642644677314,2,P10
3303789286468814119,2,P7
10047157912044907361,2,P10
8946993452449255012,2,P7
8914824845386374492,2,P7
6594688059592391555,2,P7
10658586553341022953,2,P7
3599186765737880595,2,P7
391542586373230455,2,P7
385495421047277206,2,P7
9575831057574991165,2,P7
11605838548743922231,2,P9
14416141426553630142,2,P7
17156971354630538851,2,P7
8194377385996398804,2,P7
9734223203178597827,2,P7
7687308739069335978,2,P7
9129785409049571404,2,P10
11896838870409115436,2,P7
10220016361455112096,2,P7
8615152303886293246,2,P10
12550901709294336118,2,P7
9748673025584360567,2,P7
8006526378452430753,2,P7
17519876877028703506,2,P7
3148555783197495033,2,P7
6110004090417117173,2,P10
5639827517426723556,2,P9
1005293028987431572,2,P7
2339177619407148964,2,P7
5180352935245518586,2,P10
16828465735615351811,2,P7
14894895130519605494,2,P6
1333702153039237094,2,P7
15562579969693665737,2,P7
18296656346315531207,2,P9
8268133755800908964,2,P7
13952241279304414194,2,P7
5897610795467823751,2,P7
4610844819838224057,2,P7
14066989057717590780,2,P7
9679228907129081758,2,P7
16297073947868810093,2,P7
592974696316679087,2,P7
4552812077628055247,2,P7
4025667086050964717,2,P10
16689786271867129418,2,P7
1522545076036813516,2,P7
11006795007977808512,2,P10
6273383688232007569,2,P7
1858984267096251487,2,P7
8050531054802702768,2,P10
4774651470298492289,2,P7
15298712140407287646,2,P7
16209215255888973736,2,P8
2427187640772637264,2,P7
9240345191062673113,2,P10
9233545420774936843,2,P7
15144921265499121993,2,P10
11434437384309255093,2,P7
16710451790195601058,2,P7
876620564680403672,2,P7
9956772218380128522,2,P7
8775331292227544171,2,P6
651786602223851071,2,P7
12410253810123260225,2,P7
9621076109643274779,2,P7
4789929427901382832,2,P7
14056978584782231103,2,P7
12559039770307908395,2,P7
6182365460262639135,2,P7
2856073662701036611,2,P7
9505034751978905453,2,P7
10025170027123352976,2,P7
1513198565523612786,2,P9
2652223703051337629,2,P7
6983977628372988693,2,P7
604658692687775055,2,P7
13422046485163744562,2,P7
3711502466979635284,2,P7
1022414158713884715,2,P6
930418398438257762,2,P7
15801120133694005799,2,P6
11080866476656763389,2,P7
18438639167091576975,2,P7
17629657036930427821,2,P8
12674214080643115676,2,P10
2661266917191785544,2,P7
7925102029896366265,2,P7
5437616698001471052,2,P7
7319926920795235753,2,P7
763866341358365023,2,P7
12927666948125331069,2,P8
16077884324263292755,2,P7
498692905803743450,2,P7
2880022516262802893,2,P7
1564672049316278581,2,P10
2946328822556560268,2,P9
3681801877204806376,2,P7
6259139963177444555,2,P10
17580786332862795181,2,P7
10972312377763573358,2,P7
6146140330972772749,2,P7
1207520260988905884,2,P7
6270522989557488525,2,P7
8256287864569630755,2,P7
15915324389862326171,2,P7
4519677491350775,2,P7
7091010504804017809,2,P10
3164817952391353896,2,P9
13973768701240033937,2,P7
18251656220741232266,2,P7
16590555989359438650,2,P7
18229354412414798254,2,P10
11302687576233619617,2,P10
15716388708786790613,2,P10
16345157798324315539,2,P7
7726369429957844686,2,P7
2035310247314120710,2,P7
8249541579338761730,2,P10
15375106621464996407,2,P10
16361228980359336080,2,P7
9387411163050947581,2,P7
3449310053686332800,2,P7
6758433359506477590,2,P7
934234279126653529,2,P7
12244044482891211281,2,P7
6078552914775442194,2,P7
4265123906744993049,2,P9
3404980138142712286,2,P7
1563080962632317291,2,P7
4329553993628338212,2,P9
15396327533795100148,2,P7
3555854577595897290,2,P7
2498028515037262354,2,P7
6701478304287959377,2,P7
4778840802135670501,2,P7
12017457145576184273,2,P7
15526258400288556624,2,P7
15858262950472528946,2,P7
2835907428869762339,2,P7
5624754535698339217,2,P7
7075740711768375136,2,P7
14253341724038669490,2,P10
6331997061018846223,2,P7
15175746539367422794,2,P7
2415040655978655638,2,P7
3660302379121000913,2,P7
4069918451163334629,2,P7
17345539861676208463,2,P10
17166798540510197315,2,P7
5849032747006236865,2,P7
14719987050516111129,2,P7
1136466741264882918,2,P7
10257977781526844026,2,P7
11306472077851613090,2,P7
14639654299589012835,2,P7
11145949293398552353,2,P7
15920439886270443936,2,P7
7880338306948124385,2,P7
6400210146701752457,2,P7
2581087294463734877,2,P7
3467750150050650932,2,P7
7057998387873264838,2,P7
1703722177596608524,2,P7
12279238048920827775,2,P7
4335998885752095532,2,P7
6071320099191034114,2,P7
647407589336405439,2,P7
12626691291016581565,2,P7
16849889380810573106,2,P7
11147866215432751717,2,P7
14479427708537531231,2,P10
14099572136254731866,2,P7
7406086083883351237,2,P7
8318816675806397246,2,P7
5330944083910580493,2,P9
2500732533617134266,1,P7
17462442629950974689,2,P10
5584803631962968049,2,P10
1027531226466371496,2,P7
1575550142947497914,2,P7
4524520229093641946,2,P6
4518048811496223506,2,P7
16460127114974598890,1,P6
15183754465523960578,2,P7
601948813153577470,2,P7
2631702384496158597,2,P7
17337752931607617312,2,P7
11638243595265254171,2,P7
3526783021572134990,2,P7
10772037665375167417,2,P10
8828757132304513453,2,P10
16074225394729453495,2,P7
15252482475433430347,2,P10
1050002497948813759,2,P7
3445648856812421604,2,P7
4690245622238207939,2,P7
4357449287821495509,2,P7
14506523277544889728,2,P7
102879710726162815,2,P7
8018526048378560628,2,P7
370458422528834450,2,P7
14329612578456007555,2,P7
12044016328150509083,2,P7
14075537808428836289,2,P7
14539652040719049120,2,P7
8823752850451100733,1,P7
9834792003600734408,2,P7
350582982501501428,2,P10
1040336929409173918,2,P7
17911766814562514621,2,P7
10590370453865998225,2,P7
4399819358480315952,2,P7
11514719833197612080,2,P7
17674748147469665793,2,P7
4592979092942337606,2,P7
13403724247790900290,2,P7
4352789359120265882,2,P7
1752769558320426618,2,P7
947507313545524259,2,P6
6986416522514235095,2,P7
11639756149011482464,2,P7
18275507945322888582,2,P7
13287564155549965506,2,P7
11309802186655316146,2,P7
15184080179625091829,2,P10
5929277582482892567,2,P7
1655791152232083438,2,P7
15872714390685317505,2,P7
4928734830740080472,1,P7
8199500016816152598,2,P7
12693469889013529115,2,P7
15437429815148820636,2,P7
13900589687270817887,1,P10
3564090930113313637,2,P7
12226687863130793830,2,P7
1933784170632793897,2,P8
15513718008781159458,2,P7
18305069588422367416,2,P7
6857999846681076351,2,P7
16946150739630808238,2,P7
1971012674242304527,2,P7
13805833075617493619,2,P7
962401595287223271,2,P7
3052588266841130227,2,P7
580442051390255553,2,P7
17089131161572890700,2,P7
4469946987211163093,2,P7
13613933273860903786,2,P7
3028993824523983738,2,P7
10632330773350068728,2,P7
1930375975309315622,2,P7
5939277690754433183,2,P7
2232697650878374827,2,P10
14595138982514272073,2,P7
16759263321155985502,2,P7
11755531894533663954,2,P7
444641449154859619,2,P7
7146076425284877245,2,P9
1728694716587875412,2,P9
342328700891943114,2,P7
11167339050298237029,2,P7
14578632407212044973,2,P7
8234400110256841839,2,P7
12432979015508820879,2,P7
10825728413751848471,2,P7
15569652651630509182,2,P6
13625568841530980833,2,P7
8155313011100612229,2,P7
18425879068594122444,2,P7
7964179758931534443,2,P7
8456928636755663991,2,P7
1273181613797946875,2,P9
17033027182929742121,2,P7
16146554268896326534,2,P10
16053029170563342082,2,P7
14949353165271472609,2,P7
14829934194311108918,2,P7
12233041947693919244,2,P6
851797458749706494,2,P7
16341729211278706893,2,P7
3187396146235276348,2,P7
6031925673556513010,2,P7
12096681707512034060,2,P7
5014640543121807506,2,P7
14574619359903625798,2,P9
12361630882140637674,2,P9
13661308795857688444,2,P7
6115066111227608164,2,P7
16363314548754171083,2,P7
2701966463395677282,2,P7
9376237675211388867,2,P8
10182543602728282202,2,P9
5454161039841002496,2,P7
11046593033682694881,2,P7
7404738010989557717,2,P7
6951689668642353640,2,P7
1804072444378124849,2,P7
16330034642447189916,2,P7
1090214224276973812,2,P7
12765869266889402047,2,P7
15232570632538605020,2,P10
1726900158384121470,2,P7
3559884794610307191,2,P7
4932074922163553717,2,P9
14852426148755230223,2,P7
15108477330214468408,2,P7
5242885455130257554,1,P7
15582492915488523163,2,P7
1347937630363344419,2,P7
12742385958939903823,2,P10
5812510482733397554,2,P10
15080169030157361018,2,P7
9690671081292900427,2,P7
6282887078056351138,2,P6
228457839139441235,2,P10
2798651529174601109,2,P7
10246903065200964632,2,P9
990583812034753521,2,P7
1405723648052187910,2,P7
45870953629934366,2,P7
8315896510925584981,2,P7
9710251281923967376,2,P7
11931833550330877940,2,P7
5767735992063681767,2,P8
14277729074537127078,2,P7
6001395818405310809,2,P7
13823748257262278002,2,P7
4774344055621659026,2,P7
16112990844527466640,2,P7
12316018825142197932,2,P7
4731949515903671328,2,P7
4866711064522508983,2,P9
4490414779052707259,2,P7
14478394785646184203,2,P9
10892785701668639213,2,P7
11940845586708595340,2,P7
3067042034491563691,2,P10
16061156742804065555,2,P7
12193413464776644051,2,P7
8033067596757503008,2,P7
3439407175116913429,2,P9
13156650248246679625,2,P7
10516890024492819915,2,P7
15326292762613841421,2,P10
13973266775922588212,2,P7
9534461319137615619,2,P7
7621283792416156006,2,P7
15703771217653341550,1,P10
2433628426087408769,2,P7
17398625511839393111,2,P7
13080909831655655765,2,P10
18165671347334399540,2,P7
4391692006080097695,2,P7
18209284134098047185,2,P7
15284173516629343290,2,P7
2804052984402720783,2,P7
16936080529157636664,2,P7
3904385431986147469,2,P10
16571677578009734817,2,P7
12658634495034112533,2,P7
14172764368411099086,2,P7
6036304421606056077,2,P7
1719647933616882903,2,P7
283126087462743638,2,P7
5788666685446466020,2,P7
14947963717748894868,2,P7
10291542474623998256,2,P7
688201759898926355,2,P10
15893124068572697045,2,P9
13723621951201121982,2,P7
7799963488697664903,2,P7
6333225778630168205,2,P7
6453527135703907790,2,P7
17804121512104919729,2,P7
8507930107185613406,2,P6
13366872444521805394,2,P10
12672119864992558045,2,P7
3394223136989001974,2,P9
77497064555916344,2,P7
11004578361016124136,2,P7
13005232473771203662,2,P7
1929073725942192977,2,P10
5944313787173352384,2,P7
13253172229101207540,2,P7
7191048011704782216,2,P7
14702074472687788801,2,P7
592851845828461467,2,P6
6369261255474711044,2,P7
12029920162462566049,2,P7
8369986849194068374,2,P7
5230414239019950938,2,P9
152215403460413065,2,P7
4930409960275384189,2,P7
13385536829270604627,2,P7
12264904880633843632,1,P7
10697037598156638314,2,P7
1286406912966540201,1,P7
8945118635254712822,2,P7
14021640012982212515,2,P7
15813565672091731815,2,P7
10037195090295897859,2,P7
16459985189684408722,2,P10
10333656884516629526,2,P10
9656531364330015846,2,P7
8110890878915506447,2,P7
14126269068506349407,2,P7
14351573101938435972,2,P7
5652940497462481120,2,P7
8585541631623107499,2,P7
4918473905414317660,2,P7
1089095867704956922,2,P7
10764435814251766219,2,P7
11609812276496184184,2,P10
11489501785886483906,2,P7
9895281361289999335,2,P7
10494459929859829403,2,P7
1132988845793854449,2,P7
4634578438912838264,2,P10
10084683904144152446,2,P7
4879892363921699547,1,P7
7508590020552041994,2,P7
6095074297377718160,2,P7
6464244406047520091,2,P7
7480937508315853994,2,P7
2074387314561445421,2,P7
14349369558363139173,2,P7
12456736865444627584,2,P7
6628394803547871834,2,P7
15049491367630258846,2,P7
12123909696434566936,2,P7
12146371470154732690,2,P7
2232240509882105982,2,P7
9301325861380037201,2,P7
14094613742009324310,2,P7
10871137184849337829,2,P7
7794494168236136997,2,P7
7011732357948490823,2,P9
2188327792173375131,2,P8
7837182155581513526,2,P8
5197672970595869599,2,P10
9626410730811264123,2,P7
6367784001500871722,2,P7
8666905487010821375,2,P7
3010345384414498761,2,P7
10711954457208314672,2,P9
9483939277001094231,2,P7
5097012341487402893,2,P10
6654443008835257637,2,P7
17866084582719441514,2,P7
9000547516589331100,2,P7
15707806946183989739,2,P7
9297525277934915486,2,P7
5632044629546748066,2,P7
4412163416919491967,2,P7
17620861352186625054,2,P7
16804492290190228502,2,P7
9533164602458551391,2,P7
10713663861218487928,2,P7
17129302822535302434,2,P7
10642964287554162359,2,P7
15420996544682121646,2,P7
6685404287795897600,2,P7
1093584160117816301,2,P7
6141660631642022863,2,P7
692293979402890013,2,P7
9800186401859441350,2,P10
13528737740436806874,2,P7
7112522796477102286,2,P7
2424084271010838094,2,P7
16110280547578785205,2,P7
4682230375937979827,2,P7
13902400995426061950,2,P7
8281524857344435088,2,P7
4825970581156094667,2,P7
1667245339444352468,2,P7
17367941344445584893,2,P9
16654535888664525479,2,P7
8719325088308874256,2,P7
8891179038175697657,2,P7
9502589044547906103,2,P7
14204743938581329569,2,P7
18065380354038367157,2,P7
1530565527974479905,2,P7
15957283172124844907,2,P6
15856884709331985710,2,P7
9306585021163528873,2,P7
14710511460221004363,2,P7
9286067235304758294,2,P7
16354393910277436688,2,P7
8572778690555551454,2,P7
10009986932102825807,2,P7
5074400016804434808,2,P7
2179531050633414895,2,P7
11471577570117662842,2,P7
14081335560260986489,2,P10
2701431513910758316,2,P7
