uid,gmm_component,gmm_label,max_responsibility
15432959060983299569,0,P6,0.930256028610918
3441850293501528880,1,P7,0.9832001412803524
14718518878789916279,0,P6,0.9258141988318238
14136649817357609548,0,P6,0.9451009282784176
15237345978346049943,0,P6,0.9062676992385171
5092265987184468388,0,P6,0.9430067170052285
12456070323101776686,0,P6,0.9057728258470351
14185921868955427645,0,P6,0.9397762071275936
11670639995579503785,0,P6,0.9490605880575623
11011414588858406495,0,P6,0.9432516464849096
6391368837022742527,0,P6,0.9488687591779685
3450549947329755603,0,P6,0.9157207614714742
6692877811473926033,1,P7,0.9180670836378946
428888446839972759,0,P6,0.9325005017873298
3896481632253652519,0,P6,0.912784434993768
12703714850098476681,0,P6,0.9251638542657697
6672245529288560162,0,P6,0.9487522042486427
7407642389025200288,0,P6,0.949171168177976
8002130540431449578,2,P8,0.9902196782510031
5317641043395091541,0,P6,0.9508204216901895
4789428908605233258,0,P6,0.9243199875002153
4902851564031320756,0,P6,0.9264517205256947
11639543522657841615,0,P6,0.9176495500899867
14391880550967713488,2,P8,0.9895302945125182
8677624450944076301,0,P6,0.9036927575073914
4509107264440280671,0,P6,0.94114000493005
132262301106886504,0,P6,0.9257905207466622
3136951168350072731,2,P8,0.9412939172292784
9700725669289591530,0,P6,0.910106177160718
569774336373589472,0,P6,0.9183176236946464
8865796567716625165,1,P7,0.9351990974961872
10627411833959068427,1,P7,0.9871372356098806
6222896996030672601,0,P6,0.9115614760995129
12155742644226233824,0,P6,0.944738004690814
14522553226397020728,0,P6,0.9270484999916424
1882404775537972117,1,P7,0.9062702104949217
6829109868220711827,0,P6,0.950494494645037
11746559053841080704,0,P6,0.915494520202273
2362136426356259545,0,P6,0.9351810850679934
4706168050470104347,0,P6,0.942134151846154
5528866310820855055,1,P7,0.9255592009819202
13943906295589242295,0,P6,0.9454758538424943
6958333651027728701,0,P6,0.9514193337819821
16863148297235828350,0,P6,0.900988305133796
7089308441650217152,0,P6,0.9459857281365137
1236788592375849735,0,P6,0.9484280593751158
14900915474057369031,0,P6,0.9010193044469919
7436911738985213009,0,P6,0.9091086936602929
11667043485933908843,0,P6,0.9447638302735655
11841272446802945494,0,P6,0.9230755306675926
12807511722788108266,0,P6,0.9308214817442866
1261450867853662403,0,P6,0.9428558230873747
2967395056589851732,0,P6,0.951512720318331
15895253449289846863,1,P7,0.9380535419136586
2783667966709955768,0,P6,0.9109641926356957
12582059680109066132,0,P6,0.9294001170382549
15302295737740229958,0,P6,0.9110831385410814
17121877694931348127,1,P7,0.9329306286281884
2053054808179992359,1,P7,0.9378518965637789
14290742000918456983,0,P6,0.924660801180717
13247771055898114677,0,P6,0.9202214950360258
11906520862254265375,0,P6,0.9430560548242877
11769034472535964439,0,P6,0.9002581511320669
1394215371062723120,0,P6,0.9187441275062759
7757663795369445872,1,P7,0.9891705737712794
10072821365156374831,0,P6,0.9442522413895955
12054538224045935951,0,P6,0.9090574339598531
8651610808173851832,0,P6,0.9289711153634619
4238510601978534078,0,P6,0.9438308087986877
13051815617116028311,0,P6,0.9037091486222534
2348367122915428617,1,P7,0.9100510274195137
10837200396301990145,2,P8,0.9999253035498772
14307275720788118687,0,P6,0.9000345406947269
1109351614588014507,0,P6,0.9116351554904247
15008817810375023754,0,P6,0.9396670288342562
9921040151296498858,0,P6,0.9319526952329139
11729306858267378281,0,P6,0.9479463251514764
10650102526008000549,0,P6,0.910278286597155
7625364439433998976,0,P6,0.9197804573553804
818978441942922518,0,P6,0.9307441243462489
17585580107403564581,0,P6,0.9470850178696422
7892484083134325018,0,P6,0.9089330418795776
15841841389680566266,0,P6,0.9125813787910632
10558069709385592107,0,P6,0.9490123780567912
14265688632793802017,0,P6,0.9185255346239621
15851640641136797685,0,P6,0.9113301535161966
8101522632928654621,0,P6,0.9246551070440765
2589323069601770704,0,P6,0.9015334361926629
9882865947891834286,0,P6,0.9371744030818389
8100724482376832999,0,P6,0.9069422014489984
5058802237515257979,0,P6,0.9509202863642398
10566959676770092286,0,P6,0.9136930479239989
17950816950620641675,0,P6,0.9428626079665202
